# Kona Param. Contn. convergence history (opt tol = 2.630149e-06 | feas tol = 2.329004e-05)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      9         1       457     -1.326e+01     -5.252e+00     5.3087e-01     1.5066e-01      4.024e+01     4.8056e-03     3.5140e-09     2.826583e-03          

     10         0       492     -1.011e+01     -5.566e+00     2.4109e-01     7.7443e-02      1.327e+01     3.0626e-02     1.0357e-02     1.152674e-03          
     10         1       533     -9.567e+00     -5.503e+00     2.1970e-01     6.8477e-02      1.332e+01     1.5724e-03     1.4890e-08     1.152674e-03          

     11         0       574     -6.974e+00     -5.620e+00     6.4159e-02     2.1579e-02     -7.894e-01     1.0517e-02     3.4022e-03     2.940539e-04          
     11         1       617     -6.772e+00     -5.604e+00     5.6540e-02     1.8529e-02     -7.779e-01     1.8337e-03     2.8340e-05     2.940539e-04          

     12         0       693     -5.963e+00     -5.633e+00     1.5363e-02     5.1572e-03     -4.364e+00     1.0970e-03     2.4060e-04     7.724396e-05          
     12         1       736     -5.947e+00     -5.632e+00     1.4851e-02     4.9154e-03     -4.363e+00     6.7997e-04     7.1923e-05     7.724396e-05          

     13         0       822     -5.714e+00     -5.639e+00     3.3498e-03     1.1763e-03     -5.357e+00     3.3270e-04     1.2084e-04     1.717087e-05          
     13         1       865     -5.709e+00     -5.639e+00     3.2921e-03     1.0903e-03     -5.357e+00     1.9095e-04     8.4098e-05     1.717087e-05          

     14         0       951     -5.645e+00     -5.639e+00     4.7444e-04     1.2390e-04     -5.634e+00     4.6539e-04     1.1068e-04     2.930715e-07          
     14         1       994     -5.641e+00     -5.640e+00     3.6012e-04     3.6934e-05     -5.635e+00     3.4792e-04     3.0267e-05     2.930715e-07          

     15         0      1080     -5.638e+00     -5.640e+00     2.9685e-04     1.0669e-04     -5.640e+00     2.9660e-04     1.0685e-04     7.819947e-09          
     15         1      1123     -5.642e+00     -5.640e+00     2.6425e-04     7.8187e-05     -5.640e+00     2.6401e-04     7.8000e-05     7.819947e-09          

     16         0      1209     -5.641e+00     -5.640e+00     2.3444e-04     8.1944e-05     -5.640e+00     2.3444e-04     8.1944e-05     0.000000e+00          
     16         1      1252     -5.641e+00     -5.640e+00     2.2264e-04     4.8976e-05     -5.640e+00     2.2264e-04     4.8976e-05     0.000000e+00          
     16         2      1295     -5.641e+00     -5.640e+00     2.1708e-04     4.2863e-05     -5.640e+00     2.1708e-04     4.2863e-05     0.000000e+00          
     16         3      1338     -5.641e+00     -5.640e+00     1.9967e-04     5.8602e-05     -5.640e+00     1.9967e-04     5.8602e-05     0.000000e+00          
     16         4      1381     -5.641e+00     -5.640e+00     1.9662e-04     3.0769e-05     -5.640e+00     1.9662e-04     3.0769e-05     0.000000e+00          
     16         5      1424     -5.640e+00     -5.640e+00     1.9366e-04     3.6024e-05     -5.640e+00     1.9366e-04     3.6024e-05     0.000000e+00          
     16         6      1467     -5.641e+00     -5.640e+00     1.9196e-04     3.1063e-05     -5.640e+00     1.9196e-04     3.1063e-05     0.000000e+00          
     16         7      1510     -5.640e+00     -5.640e+00     1.8941e-04     3.4215e-05     -5.640e+00     1.8941e-04     3.4215e-05     0.000000e+00          
     16         8      1553     -5.640e+00     -5.640e+00     1.8810e-04     3.1075e-05     -5.640e+00     1.8810e-04     3.1075e-05     0.000000e+00          
     16         9      1596     -5.640e+00     -5.640e+00     1.8479e-04     3.2864e-05     -5.640e+00     1.8479e-04     3.2864e-05     0.000000e+00          
