# Kona Param. Contn. convergence history (opt tol = 2.386485e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      0     -----        20      2.647e+02      2.647e+02     2.3865e+00     0.0000e+00     ----------     ----------     ----------     1.0000     
     18         0      6534      2.523e+02      2.524e+02     2.9249e+00     1.4239e-01      2.025e+02     1.7035e-01     4.2791e-03     0.2339290     
     18         1      6727      2.513e+02      2.514e+02     2.9182e+00     1.4739e-01      2.032e+02     3.2932e-05     2.5593e-06     0.2339290     

     19         0      6920      2.476e+02      2.476e+02     2.9274e+00     1.0704e-01      2.161e+02     1.4010e-01     1.8643e-03     0.1829932     
     19         1      7113      2.465e+02      2.466e+02     2.9249e+00     1.0920e-01      2.170e+02     3.0040e-05     3.3406e-06     0.1829932     

     20         0      7306      2.422e+02      2.422e+02     2.9269e+00     8.3665e-02      2.260e+02     1.1378e-01     8.7163e-04     0.1469045     
     20         1      7499      2.412e+02      2.412e+02     2.9256e+00     8.4654e-02      2.269e+02     3.3176e-05     3.9290e-06     0.1469045     

     21         0      7692      2.362e+02      2.362e+02     2.9240e+00     6.7251e-02      2.333e+02     9.5717e-02     4.7846e-04     0.1202175     
     21         1      7885      2.351e+02      2.351e+02     2.9230e+00     6.7761e-02      2.344e+02     3.7803e-05     4.7416e-06     0.1202175     

     22         0      8078      2.295e+02      2.295e+02     2.9186e+00     5.5374e-02      2.390e+02     8.1313e-02     3.2196e-04     0.0999897     
     22         1      8271      2.284e+02      2.284e+02     2.9177e+00     5.5660e-02      2.401e+02     4.2155e-05     5.6639e-06     0.0999897     

     23         0      8464      2.222e+02      2.222e+02     2.9107e+00     4.6525e-02      2.434e+02     6.9942e-02     2.8816e-04     0.0842895     
     23         1      8657      2.210e+02      2.211e+02     2.9098e+00     4.6698e-02      2.445e+02     4.6859e-05     6.8029e-06     0.0842895     

     24         0      8850      2.142e+02      2.142e+02     2.9001e+00     3.9780e-02      2.469e+02     6.0722e-02     3.2715e-04     0.0718585     
     24         1      9043      2.130e+02      2.130e+02     2.8990e+00     3.9894e-02      2.481e+02     5.2085e-05     8.2262e-06     0.0718585     

     25         0      9236      2.055e+02      2.055e+02     2.8862e+00     3.4544e-02      2.497e+02     5.3157e-02     4.2131e-04     0.0618386     
     25         1      9429      2.043e+02      2.043e+02     2.8850e+00     3.4623e-02      2.509e+02     5.8169e-05     1.0059e-05     0.0618386     

     26         0      9622      1.961e+02      1.961e+02     2.8685e+00     3.0420e-02      2.519e+02     4.6876e-02     5.7553e-04     0.0536303     
     26         1      9815      1.949e+02      1.949e+02     2.8671e+00     3.0477e-02      2.531e+02     6.5470e-05     1.2479e-05     0.0536303     

     27         0     10008      1.860e+02      1.860e+02     2.8460e+00     2.7138e-02      2.535e+02     4.1611e-02     8.1327e-04     0.0468034     
     27         1     10201      1.848e+02      1.848e+02     2.8444e+00     2.7177e-02      2.547e+02     7.4449e-05     1.5769e-05     0.0468034     

     28         0     10394      1.752e+02      1.752e+02     2.8177e+00     2.4513e-02      2.545e+02     3.7169e-02     1.1815e-03     0.0410415     
     28         1     10587      1.740e+02      1.740e+02     2.8158e+00     2.4526e-02      2.557e+02     8.5722e-05     2.0382e-05     0.0410415     

     29         0     10780      1.636e+02      1.636e+02     2.7820e+00     2.2421e-02      2.548e+02     3.3414e-02     1.7687e-03     0.0361057     
     29         1     10973      1.624e+02      1.624e+02     2.7797e+00     2.2384e-02      2.559e+02     1.0015e-04     2.7035e-05     0.0361057     

     30         0     11166      1.512e+02      1.512e+02     2.7367e+00     2.0812e-02      2.542e+02     3.0271e-02     2.7494e-03     0.0318096     
     30         1     11359      1.500e+02      1.500e+02     2.7338e+00     2.0647e-02      2.553e+02     1.1901e-04     3.7106e-05     0.0318096     

     31         0     11552      1.378e+02      1.379e+02     2.6786e+00     1.9771e-02      2.525e+02     2.7737e-02     4.4966e-03     0.0280004     
     31         1     11745      1.367e+02      1.367e+02     2.6751e+00     1.9237e-02      2.536e+02     1.4424e-04     5.2999e-05     0.0280004     

     32         0     11938      1.235e+02      1.235e+02     2.6026e+00     1.9836e-02      2.492e+02     2.5964e-02     7.9039e-03     0.0245431     
     32         1     12141      1.224e+02      1.224e+02     2.5981e+00     1.8088e-02      2.502e+02     1.7822e-04     7.6294e-05     0.0245431     

     33         0     12334      1.078e+02      1.078e+02     2.4999e+00     2.3407e-02      2.435e+02     2.5496e-02     1.5494e-02     0.0212997     
     33         1     12557      1.067e+02      1.068e+02     2.4939e+00     1.7141e-02      2.443e+02     2.2495e-04     1.1659e-04     0.0212997     

     34         0     12768      9.023e+01      9.025e+01     2.3525e+00     4.0701e-02      2.335e+02     2.8169e-02     3.6455e-02     0.0180896     
     34         1     12980      8.931e+01      8.932e+01     2.3442e+00     1.6315e-02      2.342e+02     2.8435e-04     1.7626e-04     0.0180896     

     35         0     13191      6.921e+01      6.923e+01     2.1131e+00     1.2729e-01      2.146e+02     4.1476e-02     1.2431e-01     0.0145557     
     35         1     13401      6.869e+01      6.871e+01     2.1004e+00     1.5411e-02      2.149e+02     3.1565e-04     1.3692e-04     0.0145557     

     36         0     13613      3.699e+01      3.705e+01     1.5386e+00     1.4937e+00      1.620e+02     1.2949e-01     1.4797e+00     0.0091757     
     36         1     13825      3.910e+01      3.912e+01     1.5168e+00     4.7983e-02      1.617e+02     4.3855e-03     4.5421e-02     0.0091757     

     37         0     14060      2.205e+01      2.229e+01     9.5871e-01     3.3409e+00      1.110e+02     1.8177e-01     3.3214e+00     0.0057296     
     37         1     14345      2.448e+01      2.455e+01     1.0100e+00     6.0349e-01      1.115e+02     2.0798e-02     5.9947e-01     0.0057296     
     37         2     14606      2.459e+01      2.461e+01     1.0067e+00     2.3741e-02      1.115e+02     5.1210e-03     2.1130e-02     0.0057296     

     38         0     14913      2.086e+01      2.090e+01     8.2331e-01     3.4494e-01      9.374e+01     1.6008e-02     3.4290e-01     0.0046514     
     38         1     16072      2.107e+01      2.108e+01     8.2602e-01     9.8677e-03      9.380e+01     2.1095e-03     5.2614e-03     0.0046514     
     38         2     17269      2.107e+01      2.109e+01     8.2693e-01     7.9961e-03      9.380e+01     7.4976e-06     1.6689e-05     0.0046514     

     39         0     18465      1.956e+01      1.958e+01     7.3962e-01     8.5535e-02      8.532e+01     6.8136e-03     8.4637e-02     0.0041514     
     39         1     19640      1.962e+01      1.963e+01     7.4302e-01     7.2473e-03      8.534e+01     1.9368e-03     4.7059e-04     0.0041514     
     39         2     20838      1.961e+01      1.962e+01     7.4222e-01     7.2068e-03      8.534e+01     1.0957e-06     3.2852e-06     0.0041514     

     40         0     22037      1.820e+01      1.822e+01     6.5325e-01     9.9185e-02      7.671e+01     7.7615e-03     9.8423e-02     0.0036514     
     40         1     23220      1.825e+01      1.826e+01     6.5730e-01     6.4356e-03      7.673e+01     2.4089e-03     5.6497e-04     0.0036514     
     40         2     24431      1.825e+01      1.826e+01     6.5628e-01     6.3825e-03      7.673e+01     2.3830e-06     3.7168e-06     0.0036514     

     41         0     25643      1.692e+01      1.694e+01     5.6565e-01     1.1779e-01      6.798e+01     9.0624e-03     1.1714e-01     0.0031514     
     41         1     26840      1.697e+01      1.698e+01     5.7047e-01     5.6043e-03      6.800e+01     2.8762e-03     7.0639e-04     0.0031514     
     41         2     28067      1.697e+01      1.698e+01     5.6920e-01     5.5275e-03      6.800e+01     2.5920e-06     3.8105e-06     0.0031514     

     42         0     29296      1.573e+01      1.574e+01     4.7684e-01     1.4340e-01      5.913e+01     1.0975e-02     1.4282e-01     0.0026514     
     42         1     30505      1.577e+01      1.578e+01     4.8264e-01     4.7774e-03      5.915e+01     3.3383e-03     9.3283e-04     0.0026514     
     42         2     31744      1.576e+01      1.577e+01     4.8111e-01     4.6468e-03      5.914e+01     1.2007e-06     3.6375e-06     0.0026514     

     43         0     32982      1.460e+01      1.462e+01     3.8712e-01     1.7905e-01      5.016e+01     1.3433e-02     1.7854e-01     0.0021514     
     43         1     34213      1.464e+01      1.464e+01     3.9376e-01     4.0124e-03      5.018e+01     3.5042e-03     1.3003e-03     0.0021514     
     43         2     35470      1.463e+01      1.464e+01     3.9209e-01     3.7464e-03      5.018e+01     9.7822e-07     2.8799e-06     0.0021514     

     44         0     36753      1.354e+01      1.355e+01     2.9538e-01     2.3323e-01      4.110e+01     1.9014e-02     2.3277e-01     0.0016514     
     44         1     37997      1.357e+01      1.358e+01     3.0449e-01     3.6669e-03      4.112e+01     4.5383e-03     2.2274e-03     0.0016514     
     44         2     39269      1.357e+01      1.357e+01     3.0224e-01     2.8349e-03      4.111e+01     2.9246e-06     3.9815e-06     0.0016514     

     45         0     40573      1.253e+01      1.254e+01     2.0327e-01     3.2278e-01      3.193e+01     2.6453e-02     3.2237e-01     0.0011514     
     45         1     41867      1.255e+01      1.255e+01     2.1475e-01     4.5869e-03      3.194e+01     6.1238e-03     4.0995e-03     0.0011514     
     45         2     43187      1.255e+01      1.255e+01     2.1160e-01     1.9246e-03      3.193e+01     1.1009e-05     7.4028e-06     0.0011514     

     46         0     44512      1.159e+01      1.161e+01     1.1620e-01     4.5291e-01      2.305e+01     3.9626e-02     4.5258e-01     0.0006736     
     46         1     45856      1.161e+01      1.161e+01     1.2682e-01     8.9372e-03      2.305e+01     5.1396e-03     8.8314e-03     0.0006736     
     46         2     47224      1.161e+01      1.161e+01     1.2429e-01     1.0728e-03      2.305e+01     3.9111e-05     3.4252e-05     0.0006736     

     47         0     48596      1.111e+01      1.111e+01     7.2646e-02     2.0374e-01      1.823e+01     2.0916e-02     2.0365e-01     0.0004165     
     47         1     49990      1.111e+01      1.111e+01     7.7333e-02     3.9033e-03      1.823e+01     1.8264e-03     3.8239e-03     0.0004165     

     48         0     51438      1.081e+01      1.081e+01     4.5732e-02     1.0927e-01      1.524e+01     8.5031e-03     1.0923e-01     0.0002583     
     48         1     52874      1.081e+01      1.081e+01     4.8735e-02     1.2051e-03      1.524e+01     1.6464e-03     1.1205e-03     0.0002583     
     48         2     54362      1.081e+01      1.081e+01     4.7856e-02     3.8507e-04      1.523e+01     3.7820e-05     5.1893e-05     0.0002583     

     49         0     55884      1.061e+01      1.061e+01     2.8760e-02     5.7781e-02      1.336e+01     3.9561e-03     5.7769e-02     0.0001598     
     49         1     57407      1.061e+01      1.061e+01     3.0602e-02     5.5026e-04      1.335e+01     1.7570e-03     4.8196e-04     0.0001598     
     49         2     58934      1.061e+01      1.061e+01     2.9625e-02     2.3174e-04      1.335e+01     2.1320e-05     9.2560e-06     0.0001598     

     50         0     60513      1.046e+01      1.046e+01     1.5961e-02     4.1800e-02      1.197e+01     2.9206e-03     4.1794e-02     0.0000881     
     50         1     62101      1.045e+01      1.045e+01     1.7139e-02     7.2777e-04      1.197e+01     1.4405e-03     7.0870e-04     0.0000881     
     50         2     63686      1.045e+01      1.045e+01     1.6352e-02     1.2699e-04      1.197e+01     1.0934e-05     6.6146e-06     0.0000881     

     51         0     65359      1.036e+01      1.036e+01     9.0452e-03     1.8502e-02      1.121e+01     1.5733e-03     1.8499e-02     0.0000491     
     51         1     67036      1.036e+01      1.036e+01     9.4198e-03     3.3871e-04      1.121e+01     5.7322e-04     3.2771e-04     0.0000491     
     51         2     68716      1.036e+01      1.036e+01     9.1126e-03     7.0820e-05      1.121e+01     7.6539e-06     6.7926e-06     0.0000491     

     52         0     70449      1.032e+01      1.032e+01     5.4914e-03     6.5328e-03      1.084e+01     7.5497e-04     6.5314e-03     0.0000304     
     52         1     72144      1.032e+01      1.032e+01     5.6823e-03     6.2158e-05      1.084e+01     8.9201e-05     4.1874e-05     0.0000304     

     53         0     73943      1.029e+01      1.029e+01     3.4405e-03     3.2286e-03      1.062e+01     4.2164e-04     3.2278e-03     0.0000189     
     53         1     75785      1.029e+01      1.029e+01     3.4517e-03     4.6250e-05      1.062e+01     1.4446e-04     3.6107e-05     0.0000189     

     54         0     77633      1.027e+01      1.027e+01     1.8336e-03     2.0757e-03      1.045e+01     3.6818e-04     2.0751e-03     0.0000104     
     54         1     79493      1.027e+01      1.027e+01     1.9503e-03     2.3464e-05      1.045e+01     2.4290e-05     1.7186e-05     0.0000104     

     55         0     81363      1.026e+01      1.026e+01     8.8647e-04     1.1105e-03      1.034e+01     1.3987e-04     1.1103e-03     0.0000048     
     55         1     83242      1.026e+01      1.026e+01     9.0799e-04     1.8282e-05      1.034e+01     3.4787e-05     1.6409e-05     0.0000048     

     56         0     85121      1.025e+01      1.025e+01     4.4993e-04     3.5589e-04      1.028e+01     1.5669e-04     3.5576e-04     0.0000019     
     56         1     87017      1.025e+01      1.025e+01     3.5449e-04     2.2940e-05      1.028e+01     6.2121e-05     2.2607e-05     0.0000019     

     57         0     88915      1.025e+01      1.025e+01     2.4777e-04     7.6109e-05      1.025e+01     1.9400e-04     7.6063e-05     0.0000004     
     57         1     90815      1.025e+01      1.025e+01     1.8279e-04     4.9844e-05      1.025e+01     1.4761e-04     4.9799e-05     0.0000004     
     57         2     92724      1.024e+01      1.024e+01     1.1783e-04     9.0038e-06      1.025e+01     9.5087e-05     8.9471e-06     0.0000004     
     57         3     94626      1.024e+01      1.024e+01     8.3426e-05     1.3681e-06      1.025e+01     1.0862e-05     1.1780e-06     0.0000004     
     57         4     96530      1.024e+01      1.024e+01     8.2700e-05     6.3096e-07      1.025e+01     1.5610e-06     5.9006e-08     0.0000004     
