# Kona Param. Contn. convergence history (opt tol = 4.772971e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      9         0       746      2.370e+02      2.373e+02     5.1635e+00     5.2549e-01      1.680e+02     2.0381e+00     2.0517e-01     3.619577e-01          
      9         1       791      2.357e+02      2.362e+02     5.7301e+00     5.3682e-01      1.689e+02     9.0124e-03     5.6743e-05     3.619577e-01          

     10         0       848      2.283e+02      2.285e+02     5.1610e+00     4.1189e-01      1.847e+02     2.2917e+00     1.6953e-01     3.005017e-01          
     10         1       900      2.268e+02      2.272e+02     5.7685e+00     4.1960e-01      1.858e+02     1.1033e-02     3.1664e-05     3.005017e-01          

     11         0       964      2.183e+02      2.186e+02     5.1456e+00     3.3360e-01      1.979e+02     2.5069e+00     1.4113e-01     2.520130e-01          
     11         1      1017      2.168e+02      2.171e+02     5.7736e+00     3.3820e-01      1.991e+02     1.2353e-02     1.0479e-04     2.520130e-01          

     12         0      1087      2.073e+02      2.075e+02     5.1135e+00     2.7740e-01      2.084e+02     2.6638e+00     1.1681e-01     2.133556e-01          
     12         1      1153      2.057e+02      2.059e+02     5.7562e+00     2.8022e-01      2.098e+02     1.3128e-02     1.0577e-04     2.133556e-01          

     13         0      1223      1.951e+02      1.953e+02     5.0662e+00     2.3584e-01      2.168e+02     2.7790e+00     9.6421e-02     1.819318e-01          
     13         1      1299      1.934e+02      1.936e+02     5.7196e+00     2.3769e-01      2.183e+02     1.3648e-02     9.4113e-06     1.819318e-01          

     14         0      1369      1.816e+02      1.818e+02     5.0020e+00     2.0449e-01      2.234e+02     2.8620e+00     7.9366e-02     1.558964e-01          
     14         1      1445      1.799e+02      1.801e+02     5.6625e+00     2.0583e-01      2.250e+02     1.3967e-02     1.4646e-05     1.558964e-01          

     15         0      1522      1.668e+02      1.670e+02     4.9171e+00     1.8058e-01      2.283e+02     2.9174e+00     6.5030e-02     1.339285e-01          
     15         1      1597      1.650e+02      1.652e+02     5.5801e+00     1.8164e-01      2.299e+02     1.4048e-02     2.8772e-05     1.339285e-01          

     16         0      1683      1.505e+02      1.507e+02     4.8042e+00     1.6228e-01      2.314e+02     2.9463e+00     5.2871e-02     1.150226e-01          
     16         1      1758      1.487e+02      1.489e+02     5.4640e+00     1.6319e-01      2.330e+02     1.3815e-02     5.6678e-05     1.150226e-01          

     17         0      1857      1.325e+02      1.327e+02     4.6513e+00     1.4831e-01      2.321e+02     2.9471e+00     4.2470e-02     9.833789e-02          
     17         1      1932      1.307e+02      1.309e+02     5.2993e+00     1.4912e-01      2.336e+02     1.3137e-02     8.7725e-05     9.833789e-02          

     18         0      2043      1.124e+02      1.126e+02     4.4361e+00     1.3785e-01      2.295e+02     2.9140e+00     3.3907e-02     8.305181e-02          
     18         1      2152      1.107e+02      1.109e+02     5.0582e+00     1.3836e-01      2.308e+02     1.1754e-02     1.3915e-04     8.305181e-02          

     19         0      2269      8.953e+01      8.974e+01     4.1106e+00     1.3142e-01      2.207e+02     2.8350e+00     3.2744e-02     6.810947e-02          
     19         1      2390      8.811e+01      8.834e+01     4.6807e+00     1.2973e-01      2.216e+02     8.9421e-03     1.7103e-04     6.810947e-02          

     20         0      2548      6.146e+01      6.171e+01     3.5391e+00     1.6558e-01      1.976e+02     2.6832e+00     1.0733e-01     5.130733e-02          
     20         1      2717      6.114e+01      6.140e+01     3.9906e+00     1.2008e-01      1.978e+02     1.9261e-03     4.4292e-05     5.130733e-02          

     21         0      2940      1.739e+01      1.801e+01     2.0653e+00     5.0043e+00      1.120e+02     2.4055e+00     4.8843e+00     2.350717e-02          
     21         1      3390      2.058e+01      2.084e+01     1.9297e+00     1.2687e+00      1.124e+02     5.0246e-01     1.2372e+00     2.350717e-02          

     22         0      4288      1.259e+01      1.346e+01     1.2128e+00     4.0522e+00      5.872e+01     1.6625e+00     4.0061e+00     1.084918e-02          
     22         1      4772      1.415e+01      1.367e+01     8.6207e-01     1.0621e+00      5.849e+01     4.5162e-01     1.0563e+00     1.084918e-02          

     23         0      5712      1.444e+01      1.420e+01     7.5599e-01     2.5392e-01      5.396e+01     5.8188e-01     2.6282e-01     9.647124e-03          
     23         1      6182      1.425e+01      1.432e+01     8.7250e-01     1.0397e-01      5.411e+01     6.4760e-02     1.0177e-01     9.647124e-03          

     24         0      7123      1.425e+01      1.420e+01     6.5344e-01     5.2418e-02      4.594e+01     5.1352e-01     6.4339e-02     7.692326e-03          
     24         1      7597      1.419e+01      1.425e+01     7.2638e-01     3.1665e-02      4.600e+01     5.4289e-02     2.5465e-02     7.692326e-03          

     25         0      8538      1.396e+01      1.390e+01     5.1206e-01     5.1903e-02      3.338e+01     4.3513e-01     5.9480e-02     4.710204e-03          
     25         1      9016      1.366e+01      1.367e+01     5.1284e-01     5.2971e-02      3.320e+01     1.2738e-01     5.4251e-02     4.710204e-03          

     26         0      9963      1.354e+01      1.349e+01     4.2777e-01     4.4343e-02      3.118e+01     2.8175e-01     5.0631e-02     4.261899e-03          
     26         1     10444      1.338e+01      1.338e+01     4.6681e-01     4.0194e-02      3.110e+01     1.1727e-01     4.2437e-02     4.261899e-03          

     27         0     11381      1.324e+01      1.320e+01     3.9158e-01     4.0015e-02      2.983e+01     2.5309e-01     4.5692e-02     3.993458e-03          
     27         1     11863      1.314e+01      1.314e+01     4.3019e-01     3.5366e-02      2.977e+01     1.0492e-01     3.7879e-02     3.993458e-03          

     28         0     12816      1.303e+01      1.299e+01     3.6970e-01     3.7906e-02      2.813e+01     2.4040e-01     4.2823e-02     3.630443e-03          
     28         1     13298      1.297e+01      1.296e+01     3.9636e-01     3.1529e-02      2.811e+01     1.0351e-01     3.4376e-02     3.630443e-03          

     29         0     14244      1.283e+01      1.280e+01     3.4664e-01     3.6878e-02      2.789e+01     2.1430e-01     4.1089e-02     3.612500e-03          
     29         1     14728      1.280e+01      1.280e+01     3.8335e-01     2.8480e-02      2.789e+01     8.8374e-02     3.1347e-02     3.612500e-03          

     30         0     15682      1.269e+01      1.267e+01     3.3791e-01     3.2106e-02      2.775e+01     2.0881e-01     3.5658e-02     3.603761e-03          
     30         1     16159      1.267e+01      1.267e+01     3.7451e-01     2.5680e-02      2.775e+01     7.6903e-02     2.8187e-02     3.603761e-03          

     31         0     17116      1.255e+01      1.254e+01     3.1982e-01     3.1254e-02      2.679e+01     2.0686e-01     3.4332e-02     3.403225e-03          
     31         1     17595      1.255e+01      1.255e+01     3.5486e-01     2.4768e-02      2.680e+01     7.4414e-02     2.6811e-02     3.403225e-03          

     32         0     18540      1.245e+01      1.243e+01     3.0419e-01     3.1095e-02      2.545e+01     1.9907e-01     3.4289e-02     3.105010e-03          
     32         1     19017      1.244e+01      1.244e+01     3.2994e-01     2.6210e-02      2.546e+01     7.7455e-02     2.8203e-02     3.105010e-03          

     33         0     19952      1.236e+01      1.234e+01     2.8216e-01     3.1574e-02      2.453e+01     1.8329e-01     3.4696e-02     2.906701e-03          
     33         1     20435      1.236e+01      1.235e+01     3.1230e-01     2.6940e-02      2.455e+01     7.7507e-02     2.9030e-02     2.906701e-03          

     34         0     21376      1.227e+01      1.225e+01     2.7684e-01     3.2227e-02      2.392e+01     1.7443e-01     3.5016e-02     2.778346e-03          
     34         1     21864      1.228e+01      1.227e+01     2.9907e-01     2.7475e-02      2.394e+01     7.5995e-02     2.9306e-02     2.778346e-03          

     35         0     22824      1.220e+01      1.218e+01     2.7183e-01     3.2332e-02      2.372e+01     1.6675e-01     3.4782e-02     2.747590e-03          
     35         1     23307      1.221e+01      1.221e+01     2.9265e-01     2.6992e-02      2.375e+01     7.1240e-02     2.8785e-02     2.747590e-03          

     36         0     24250      1.214e+01      1.213e+01     2.6412e-01     3.1480e-02      2.340e+01     1.6386e-01     3.3112e-02     2.681565e-03          
     36         1     24738      1.215e+01      1.215e+01     2.8503e-01     2.7222e-02      2.343e+01     6.9382e-02     2.8492e-02     2.681565e-03          

     37         0     25676      1.210e+01      1.208e+01     2.5109e-01     3.0703e-02      2.243e+01     1.6278e-01     3.2542e-02     2.459346e-03          
     37         1     26159      1.210e+01      1.209e+01     2.6899e-01     2.8232e-02      2.244e+01     7.4062e-02     2.9769e-02     2.459346e-03          

     38         0     27118      1.205e+01      1.204e+01     2.3926e-01     3.1610e-02      2.181e+01     1.5277e-01     3.3220e-02     2.322043e-03          
     38         1     27598      1.206e+01      1.205e+01     2.5806e-01     2.8867e-02      2.182e+01     7.6003e-02     3.0309e-02     2.322043e-03          

     39         0     28544      1.201e+01      1.199e+01     2.3031e-01     3.2284e-02      2.148e+01     1.4547e-01     3.3886e-02     2.252549e-03          
     39         1     29022      1.203e+01      1.202e+01     2.5227e-01     2.8138e-02      2.150e+01     7.5546e-02     2.9572e-02     2.252549e-03          

     40         0     29962      1.196e+01      1.195e+01     2.1939e-01     3.2700e-02      2.135e+01     1.4035e-01     3.4194e-02     2.232862e-03          
     40         1     30433      1.198e+01      1.197e+01     2.4567e-01     2.8712e-02      2.137e+01     7.1899e-02     3.0062e-02     2.232862e-03          

     41         0     31369      1.194e+01      1.192e+01     2.1568e-01     3.0711e-02      2.111e+01     1.3920e-01     3.2090e-02     2.180621e-03          
     41         1     31840      1.194e+01      1.193e+01     2.4081e-01     2.8752e-02      2.112e+01     7.0677e-02     3.0077e-02     2.180621e-03          

     42         0     32786      1.189e+01      1.188e+01     2.1402e-01     3.1349e-02      2.104e+01     1.3623e-01     3.2452e-02     2.171921e-03          
     42         1     33272      1.190e+01      1.190e+01     2.3791e-01     2.8302e-02      2.105e+01     6.8171e-02     2.9323e-02     2.171921e-03          

     43         0     34220      1.187e+01      1.187e+01     2.0812e-01     2.9616e-02      2.053e+01     1.3673e-01     3.0711e-02     2.055714e-03          
     43         1     34702      1.187e+01      1.186e+01     2.2981e-01     2.8998e-02      2.053e+01     6.9985e-02     3.0106e-02     2.055714e-03          

     44         0     35667      1.183e+01      1.183e+01     2.0123e-01     3.0325e-02      2.044e+01     1.3074e-01     3.1251e-02     2.043085e-03          
     44         1     36137      1.184e+01      1.183e+01     2.2574e-01     2.8220e-02      2.045e+01     6.7449e-02     2.9153e-02     2.043085e-03          
