# Kona Param. Contn. convergence history (opt tol = 1.193243e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
     10         0      1391      2.449e+02      2.449e+02     1.3133e+00     1.2243e-02      2.528e+02     8.1158e-01     7.4154e-03     4.746812e-02          
     10         1      1482      2.444e+02      2.444e+02     1.4675e+00     1.2267e-02      2.533e+02     1.5172e-03     5.9551e-06     4.746812e-02          

     11         0      1566      2.412e+02      2.412e+02     1.3108e+00     1.0371e-02      2.548e+02     8.1987e-01     6.2271e-03     4.032737e-02          
     11         1      1656      2.406e+02      2.406e+02     1.4662e+00     1.0385e-02      2.554e+02     1.5382e-03     8.4261e-06     4.032737e-02          

     12         0      1739      2.371e+02      2.371e+02     1.3079e+00     8.9028e-03      2.566e+02     8.2630e-01     5.2809e-03     3.464483e-02          
     12         1      1828      2.366e+02      2.366e+02     1.4646e+00     8.9115e-03      2.572e+02     1.5509e-03     1.1870e-05     3.464483e-02          

     13         0      1927      2.327e+02      2.327e+02     1.3046e+00     7.7330e-03      2.580e+02     8.3123e-01     4.5167e-03     3.005181e-02          
     13         1      2015      2.321e+02      2.322e+02     1.4626e+00     7.7379e-03      2.586e+02     1.5567e-03     1.9958e-05     3.005181e-02          

     14         0      2126      2.280e+02      2.280e+02     1.3008e+00     6.7876e-03      2.592e+02     8.3494e-01     3.8920e-03     2.628789e-02          
     14         1      2214      2.274e+02      2.274e+02     1.4601e+00     6.7893e-03      2.598e+02     1.5567e-03     2.8449e-05     2.628789e-02          

     15         0      2326      2.229e+02      2.229e+02     1.2965e+00     6.0146e-03      2.602e+02     8.3759e-01     3.3764e-03     2.316511e-02          
     15         1      2422      2.223e+02      2.223e+02     1.4571e+00     6.0129e-03      2.609e+02     1.5520e-03     3.9619e-05     2.316511e-02          

     16         0      2532      2.175e+02      2.175e+02     1.2916e+00     5.3767e-03      2.611e+02     8.3932e-01     2.9480e-03     2.054527e-02          
     16         1      2658      2.169e+02      2.169e+02     1.4535e+00     5.3706e-03      2.617e+02     1.5400e-03     5.2214e-06     2.054527e-02          

     17         0      2770      2.118e+02      2.118e+02     1.2861e+00     4.8488e-03      2.618e+02     8.4018e-01     2.5947e-03     1.832497e-02          
     17         1      2891      2.112e+02      2.112e+02     1.4492e+00     4.8342e-03      2.625e+02     1.5252e-03     7.4206e-06     1.832497e-02          

     18         0      3003      2.057e+02      2.057e+02     1.2798e+00     4.4101e-03      2.624e+02     8.4023e-01     2.3045e-03     1.642532e-02          
     18         1      3125      2.051e+02      2.051e+02     1.4442e+00     4.3828e-03      2.631e+02     1.5074e-03     1.4162e-05     1.642532e-02          

     19         0      3237      1.993e+02      1.993e+02     1.2727e+00     4.0494e-03      2.629e+02     8.3945e-01     2.0770e-03     1.478591e-02          
     19         1      3401      1.987e+02      1.987e+02     1.4382e+00     4.0002e-03      2.635e+02     1.4886e-03     8.9439e-06     1.478591e-02          

     20         0      3530      1.925e+02      1.925e+02     1.2647e+00     3.7616e-03      2.632e+02     8.3785e-01     1.9193e-03     1.335918e-02          
     20         1      3724      1.919e+02      1.919e+02     1.4311e+00     3.6741e-03      2.638e+02     1.4692e-03     1.0945e-05     1.335918e-02          

     21         0      3855      1.853e+02      1.853e+02     1.2556e+00     3.5506e-03      2.633e+02     8.3538e-01     1.8510e-03     1.210732e-02          
     21         1      4050      1.847e+02      1.847e+02     1.4227e+00     3.3948e-03      2.640e+02     1.4534e-03     1.6812e-05     1.210732e-02          

     22         0      4200      1.778e+02      1.778e+02     1.2451e+00     3.4331e-03      2.633e+02     8.3196e-01     1.9056e-03     1.100051e-02          
     22         1      4339      1.772e+02      1.772e+02     1.4130e+00     3.1552e-03      2.639e+02     1.4248e-03     2.1574e-05     1.100051e-02          

     23         0      4465      1.699e+02      1.699e+02     1.2333e+00     3.4348e-03      2.630e+02     8.2752e-01     2.1095e-03     1.002327e-02          
     23         1      4650      1.693e+02      1.693e+02     1.4016e+00     2.9501e-03      2.636e+02     1.3470e-03     2.0923e-05     1.002327e-02          

     24         0      4777      1.616e+02      1.616e+02     1.2197e+00     3.6578e-03      2.623e+02     8.2203e-01     2.5821e-03     9.138234e-03          
     24         1      4925      1.610e+02      1.610e+02     1.3881e+00     2.7718e-03      2.629e+02     1.3454e-03     1.7509e-05     9.138234e-03          

     25         0      5053      1.530e+02      1.530e+02     1.2040e+00     4.1536e-03      2.613e+02     8.1509e-01     3.3180e-03     8.342227e-03          
     25         1      5217      1.523e+02      1.523e+02     1.3721e+00     2.6185e-03      2.619e+02     1.2702e-03     2.5637e-05     8.342227e-03          

     26         0      5364      1.438e+02      1.438e+02     1.1857e+00     5.1942e-03      2.598e+02     8.0673e-01     4.5845e-03     7.610579e-03          
     26         1      5530      1.432e+02      1.432e+02     1.3531e+00     2.4859e-03      2.604e+02     1.2347e-03     6.6790e-05     7.610579e-03          

     27         0      5680      1.341e+02      1.341e+02     1.1641e+00     7.0257e-03      2.577e+02     7.9640e-01     6.5894e-03     6.934402e-03          
     27         1      5863      1.335e+02      1.335e+02     1.3301e+00     2.3698e-03      2.582e+02     1.1768e-03     3.4374e-05     6.934402e-03          

     28         0      6049      1.238e+02      1.238e+02     1.1383e+00     1.0291e-02      2.547e+02     7.8378e-01     9.9741e-03     6.300216e-03          
     28         1      6236      1.232e+02      1.232e+02     1.3021e+00     2.2698e-03      2.552e+02     1.1099e-03     4.5473e-05     6.300216e-03          

     29         0      6468      1.129e+02      1.129e+02     1.1066e+00     1.6374e-02      2.504e+02     7.6822e-01     1.6123e-02     5.693758e-03          
     29         1      6761      1.123e+02      1.123e+02     1.2672e+00     2.1832e-03      2.509e+02     1.0604e-03     7.1730e-05     5.693758e-03          

     30         0      7055      1.010e+02      1.010e+02     1.0670e+00     2.8298e-02      2.445e+02     7.4862e-01     2.8056e-02     5.103406e-03          
     30         1      7389      1.005e+02      1.005e+02     1.2228e+00     2.1057e-03      2.449e+02     9.2832e-04     8.2665e-05     5.103406e-03          

     31         0      7699      8.781e+01      8.781e+01     1.0142e+00     5.8212e-02      2.355e+02     7.2379e-01     5.7891e-02     4.494323e-03          
     31         1      8068      8.732e+01      8.733e+01     1.1624e+00     2.0319e-03      2.358e+02     8.3829e-04     1.2432e-04     4.494323e-03          

     32         0      8425      7.227e+01      7.227e+01     9.3725e-01     1.5618e-01      2.210e+02     6.8993e-01     1.5555e-01     3.821595e-03          
     32         1      8868      7.203e+01      7.203e+01     1.0729e+00     1.9474e-03      2.211e+02     4.2308e-04     4.4005e-05     3.821595e-03          

     33         0      9290      4.902e+01      4.903e+01     7.8383e-01     1.0116e+00      1.873e+02     6.4122e-01     1.0087e+00     2.825015e-03          
     33         1      9802      4.962e+01      4.962e+01     8.8408e-01     4.6690e-03      1.871e+02     1.1183e-03     4.2665e-03     2.825015e-03          

     34         0     10324      2.909e+01      2.918e+01     5.6514e-01     3.5953e+00      1.379e+02     5.2582e-01     3.5885e+00     1.860463e-03          
     34         1     10900      2.982e+01      2.983e+01     6.2625e-01     2.5545e-01      1.379e+02     3.4741e-02     2.5490e-01     1.860463e-03          

     35         0     11417      1.842e+01      1.858e+01     3.9448e-01     4.7515e+00      7.696e+01     3.8731e-01     4.7471e+00     9.126546e-04          
     35         1     12025      1.913e+01      1.916e+01     3.5666e-01     5.8486e-01      7.723e+01     6.2300e-02     5.8429e-01     9.126546e-04          

     36         0     13263      1.923e+01      1.921e+01     2.6217e-01     7.0099e-02      5.710e+01     2.0739e-01     7.0220e-02     5.957813e-04          
     36         1     13917      1.920e+01      1.920e+01     2.6992e-01     2.8124e-02      5.710e+01     8.3036e-02     2.7999e-02     5.957813e-04          

     37         0     15172      1.913e+01      1.913e+01     2.4049e-01     1.2636e-02      5.347e+01     1.5599e-01     1.2761e-02     5.395606e-04          
     37         1     15827      1.886e+01      1.886e+01     2.5781e-01     2.3116e-02      5.328e+01     8.9162e-02     2.3040e-02     5.395606e-04          

     38         0     17065      1.885e+01      1.885e+01     2.3147e-01     1.2061e-02      5.193e+01     1.4591e-01     1.2130e-02     5.185779e-04          
     38         1     17704      1.859e+01      1.860e+01     2.5148e-01     2.2534e-02      5.175e+01     8.9007e-02     2.2494e-02     5.185779e-04          

     39         0     18940      1.863e+01      1.863e+01     2.2560e-01     1.1773e-02      5.101e+01     1.4099e-01     1.1827e-02     5.067150e-04          
     39         1     19574      1.839e+01      1.838e+01     2.4266e-01     2.0384e-02      5.084e+01     8.5946e-02     2.0387e-02     5.067150e-04          

     40         0     20831      1.841e+01      1.841e+01     2.1715e-01     1.1144e-02      4.782e+01     1.4260e-01     1.1167e-02     4.593120e-04          
     40         1     21473      1.820e+01      1.820e+01     2.2833e-01     1.9756e-02      4.766e+01     9.1199e-02     1.9797e-02     4.593120e-04          

     41         0     22748      1.821e+01      1.821e+01     2.1080e-01     1.3630e-02      4.647e+01     1.3516e-01     1.3648e-02     4.407167e-04          
     41         1     23397      1.814e+01      1.814e+01     2.2347e-01     1.4149e-02      4.642e+01     9.3024e-02     1.4204e-02     4.407167e-04          

     42         0     24646      1.797e+01      1.797e+01     2.0834e-01     2.0750e-02      4.541e+01     1.3275e-01     2.0772e-02     4.269681e-04          
     42         1     25285      1.797e+01      1.796e+01     2.1970e-01     1.7202e-02      4.541e+01     9.2409e-02     1.7261e-02     4.269681e-04          

     43         0     26533      1.787e+01      1.786e+01     2.0364e-01     1.9151e-02      4.445e+01     1.3046e-01     1.9184e-02     4.132282e-04          
     43         1     27178      1.789e+01      1.789e+01     2.1550e-01     1.3229e-02      4.446e+01     9.3034e-02     1.3272e-02     4.132282e-04          

     44         0     28448      1.760e+01      1.760e+01     2.0035e-01     2.4955e-02      4.383e+01     1.2709e-01     2.4965e-02     4.068408e-04          
     44         1     29109      1.763e+01      1.763e+01     2.0964e-01     1.4430e-02      4.385e+01     8.8829e-02     1.4442e-02     4.068408e-04          

     45         0     30382      1.755e+01      1.754e+01     1.9429e-01     1.6088e-02      4.375e+01     1.2263e-01     1.6174e-02     4.063575e-04          
     45         1     31037      1.747e+01      1.747e+01     2.0969e-01     1.7921e-02      4.370e+01     8.6486e-02     1.7957e-02     4.063575e-04          

     46         0     32261      1.747e+01      1.747e+01     1.9141e-01     1.4929e-02      4.331e+01     1.2205e-01     1.4982e-02     4.003916e-04          
     46         1     32901      1.744e+01      1.744e+01     2.0539e-01     1.4357e-02      4.329e+01     8.6017e-02     1.4396e-02     4.003916e-04          

     47         0     34172      1.737e+01      1.737e+01     1.8994e-01     1.6517e-02      4.302e+01     1.2049e-01     1.6573e-02     3.971558e-04          
     47         1     34837      1.733e+01      1.733e+01     2.0406e-01     1.6404e-02      4.299e+01     8.4683e-02     1.6442e-02     3.971558e-04          

     48         0     36076      1.732e+01      1.732e+01     1.8677e-01     1.3827e-02      4.194e+01     1.2120e-01     1.3881e-02     3.809048e-04          
     48         1     36725      1.727e+01      1.727e+01     1.9934e-01     1.5235e-02      4.189e+01     8.6338e-02     1.5277e-02     3.809048e-04          

     49         0     37970      1.723e+01      1.723e+01     1.8479e-01     1.5077e-02      4.166e+01     1.1822e-01     1.5123e-02     3.776465e-04          
     49         1     38628      1.720e+01      1.720e+01     1.9750e-01     1.5171e-02      4.163e+01     8.5501e-02     1.5211e-02     3.776465e-04          

     50         0     39878      1.717e+01      1.717e+01     1.8297e-01     1.4642e-02      4.142e+01     1.1707e-01     1.4689e-02     3.747457e-04          
     50         1     40537      1.713e+01      1.713e+01     1.9603e-01     1.5337e-02      4.139e+01     8.4587e-02     1.5380e-02     3.747457e-04          

     51         0     41776      1.711e+01      1.711e+01     1.8157e-01     1.4280e-02      4.114e+01     1.1619e-01     1.4324e-02     3.712180e-04          
     51         1     42434      1.708e+01      1.708e+01     1.9399e-01     1.4389e-02      4.112e+01     8.3977e-02     1.4427e-02     3.712180e-04          

     52         0     43691      1.703e+01      1.702e+01     1.8045e-01     1.5293e-02      4.100e+01     1.1489e-01     1.5340e-02     3.700570e-04          
     52         1     44353      1.701e+01      1.701e+01     1.9229e-01     1.4340e-02      4.098e+01     8.2639e-02     1.4381e-02     3.700570e-04          

     53         0     45627      1.695e+01      1.695e+01     1.7801e-01     1.4571e-02      4.070e+01     1.1387e-01     1.4616e-02     3.663214e-04          
     53         1     46277      1.691e+01      1.690e+01     1.9107e-01     1.5507e-02      4.066e+01     8.1501e-02     1.5550e-02     3.663214e-04          

     54         0     47514      1.691e+01      1.691e+01     1.7667e-01     1.2105e-02      4.061e+01     1.1238e-01     1.2137e-02     3.653851e-04          
     54         1     48163      1.683e+01      1.683e+01     1.8929e-01     1.5489e-02      4.054e+01     8.0070e-02     1.5529e-02     3.653851e-04          

     55         0     49411      1.684e+01      1.684e+01     1.7482e-01     1.2761e-02      4.038e+01     1.1145e-01     1.2792e-02     3.628564e-04          
     55         1     50050      1.678e+01      1.678e+01     1.8763e-01     1.4837e-02      4.034e+01     7.9309e-02     1.4878e-02     3.628564e-04          

     56         0     51299      1.679e+01      1.679e+01     1.7376e-01     1.1907e-02      4.031e+01     1.1029e-01     1.1937e-02     3.623833e-04          
     56         1     51942      1.673e+01      1.673e+01     1.8642e-01     1.4422e-02      4.026e+01     7.8144e-02     1.4465e-02     3.623833e-04          

     57         0     53195      1.673e+01      1.673e+01     1.7176e-01     1.1880e-02      3.973e+01     1.1052e-01     1.1908e-02     3.541212e-04          
     57         1     53838      1.666e+01      1.666e+01     1.8411e-01     1.5102e-02      3.968e+01     7.8510e-02     1.5148e-02     3.541212e-04          

     58         0     55082      1.667e+01      1.667e+01     1.6910e-01     1.2358e-02      3.893e+01     1.1009e-01     1.2385e-02     3.425766e-04          
     58         1     55729      1.662e+01      1.662e+01     1.8065e-01     1.4431e-02      3.889e+01     7.9677e-02     1.4477e-02     3.425766e-04          

     59         0     56989      1.662e+01      1.662e+01     1.6729e-01     1.2365e-02      3.838e+01     1.0879e-01     1.2393e-02     3.346877e-04          
     59         1     57650      1.658e+01      1.657e+01     1.7807e-01     1.3824e-02      3.834e+01     8.0149e-02     1.3867e-02     3.346877e-04          

     60         0     58914      1.657e+01      1.656e+01     1.6599e-01     1.2578e-02      3.831e+01     1.0684e-01     1.2605e-02     3.343486e-04          
     60         1     59577      1.653e+01      1.653e+01     1.7706e-01     1.3380e-02      3.828e+01     7.9087e-02     1.3422e-02     3.343486e-04          

     61         0     60840      1.650e+01      1.650e+01     1.6444e-01     1.3109e-02      3.815e+01     1.0612e-01     1.3136e-02     3.326289e-04          
     61         1     61508      1.646e+01      1.646e+01     1.7614e-01     1.4236e-02      3.811e+01     7.8121e-02     1.4281e-02     3.326289e-04          

     62         0     62750      1.646e+01      1.645e+01     1.6298e-01     1.2448e-02      3.749e+01     1.0645e-01     1.2475e-02     3.231432e-04          
     62         1     63396      1.641e+01      1.640e+01     1.7319e-01     1.4078e-02      3.745e+01     7.8745e-02     1.4124e-02     3.231432e-04          

     63         0     64662      1.637e+01      1.637e+01     1.6150e-01     1.4129e-02      3.730e+01     1.0450e-01     1.4143e-02     3.211952e-04          
     63         1     65313      1.636e+01      1.636e+01     1.7173e-01     1.2659e-02      3.729e+01     7.7975e-02     1.2692e-02     3.211952e-04          

     64         0     66583      1.630e+01      1.630e+01     1.6027e-01     1.4353e-02      3.722e+01     1.0333e-01     1.4379e-02     3.209661e-04          
     64         1     67248      1.627e+01      1.627e+01     1.7107e-01     1.4398e-02      3.720e+01     7.6297e-02     1.4443e-02     3.209661e-04          

     65         0     68496      1.626e+01      1.626e+01     1.5869e-01     1.3224e-02      3.717e+01     1.0208e-01     1.3240e-02     3.206225e-04          
     65         1     69151      1.625e+01      1.625e+01     1.6935e-01     1.1588e-02      3.716e+01     7.5513e-02     1.1618e-02     3.206225e-04          

     66         0     70415      1.617e+01      1.617e+01     1.5710e-01     1.4266e-02      3.681e+01     1.0186e-01     1.4295e-02     3.161629e-04          
     66         1     71087      1.615e+01      1.615e+01     1.6793e-01     1.4075e-02      3.678e+01     7.4505e-02     1.4121e-02     3.161629e-04          

     67         0     72334      1.611e+01      1.611e+01     1.5662e-01     1.4825e-02      3.672e+01     1.0055e-01     1.4831e-02     3.156140e-04          
     67         1     72987      1.614e+01      1.614e+01     1.6684e-01     1.0728e-02      3.674e+01     7.3887e-02     1.0758e-02     3.156140e-04          

     68         0     74247      1.608e+01      1.608e+01     1.5429e-01     1.2582e-02      3.665e+01     9.9343e-02     1.2607e-02     3.149571e-04          
     68         1     74903      1.606e+01      1.606e+01     1.6536e-01     1.2998e-02      3.664e+01     7.2647e-02     1.3036e-02     3.149571e-04          

     69         0     76176      1.605e+01      1.605e+01     1.5316e-01     1.1589e-02      3.602e+01     9.9899e-02     1.1604e-02     3.056737e-04          
     69         1     76831      1.602e+01      1.602e+01     1.6281e-01     1.2759e-02      3.599e+01     7.3465e-02     1.2799e-02     3.056737e-04          

     70         0     78102      1.600e+01      1.600e+01     1.5081e-01     1.2113e-02      3.524e+01     9.9428e-02     1.2119e-02     2.943046e-04          
     70         1     78769      1.598e+01      1.598e+01     1.5976e-01     1.1606e-02      3.522e+01     7.4747e-02     1.1639e-02     2.943046e-04          

     71         0     80047      1.592e+01      1.591e+01     1.4897e-01     1.3916e-02      3.499e+01     9.7429e-02     1.3931e-02     2.916909e-04          
     71         1     80728      1.592e+01      1.591e+01     1.5818e-01     1.1961e-02      3.499e+01     7.3775e-02     1.1997e-02     2.916909e-04          

     72         0     82006      1.584e+01      1.584e+01     1.4755e-01     1.4165e-02      3.487e+01     9.6277e-02     1.4177e-02     2.906984e-04          
     72         1     82685      1.584e+01      1.584e+01     1.5669e-01     1.2289e-02      3.487e+01     7.2383e-02     1.2318e-02     2.906984e-04          

     73         0     83970      1.579e+01      1.579e+01     1.4550e-01     1.3184e-02      3.456e+01     9.5346e-02     1.3219e-02     2.867160e-04          
     73         1     84642      1.579e+01      1.579e+01     1.5491e-01     1.1621e-02      3.456e+01     7.1916e-02     1.1658e-02     2.867160e-04          

     74         0     85933      1.574e+01      1.574e+01     1.4469e-01     1.3051e-02      3.436e+01     9.4378e-02     1.3074e-02     2.841840e-04          
     74         1     86599      1.575e+01      1.575e+01     1.5393e-01     1.0938e-02      3.436e+01     7.1452e-02     1.0962e-02     2.841840e-04          

     75         0     87888      1.573e+01      1.573e+01     1.4330e-01     1.0914e-02      3.414e+01     9.3691e-02     1.0949e-02     2.809837e-04          
     75         1     88543      1.571e+01      1.571e+01     1.5236e-01     1.0762e-02      3.412e+01     7.1294e-02     1.0798e-02     2.809837e-04          

     76         0     89840      1.566e+01      1.566e+01     1.4203e-01     1.2527e-02      3.384e+01     9.3178e-02     1.2557e-02     2.772687e-04          
     76         1     90518      1.567e+01      1.566e+01     1.5098e-01     1.1101e-02      3.384e+01     7.0976e-02     1.1130e-02     2.772687e-04          

     77         0     91820      1.564e+01      1.564e+01     1.4107e-01     1.0520e-02      3.377e+01     9.2037e-02     1.0553e-02     2.765851e-04          
     77         1     92489      1.558e+01      1.558e+01     1.5163e-01     1.3863e-02      3.372e+01     6.9936e-02     1.3904e-02     2.765851e-04          

     78         0     93744      1.558e+01      1.558e+01     1.3984e-01     1.2906e-02      3.368e+01     9.1344e-02     1.2920e-02     2.760020e-04          
     78         1     94417      1.559e+01      1.559e+01     1.4919e-01     1.1159e-02      3.369e+01     6.9461e-02     1.1187e-02     2.760020e-04          

     79         0     95703      1.553e+01      1.553e+01     1.3984e-01     1.3520e-02      3.338e+01     9.1615e-02     1.3548e-02     2.720970e-04          
     79         1     96360      1.552e+01      1.552e+01     1.4798e-01     1.3072e-02      3.338e+01     6.9007e-02     1.3106e-02     2.720970e-04          

     80         0     97620      1.551e+01      1.551e+01     1.3767e-01     1.1607e-02      3.283e+01     9.1183e-02     1.1636e-02     2.637851e-04          
     80         1     98278      1.549e+01      1.549e+01     1.4591e-01     1.2334e-02      3.281e+01     6.9847e-02     1.2373e-02     2.637851e-04          

     81         0     99568      1.549e+01      1.549e+01     1.3671e-01     1.1211e-02      3.267e+01     8.9833e-02     1.1228e-02     2.617061e-04          
     81         1     100234      1.549e+01      1.549e+01     1.4516e-01     9.9750e-03      3.267e+01     7.0028e-02     1.0005e-02     2.617061e-04          

     82         0     101527      1.542e+01      1.542e+01     1.3536e-01     1.3167e-02      3.260e+01     8.9009e-02     1.3182e-02     2.615350e-04          
     82         1     102206      1.541e+01      1.541e+01     1.4428e-01     1.2979e-02      3.259e+01     6.8646e-02     1.3012e-02     2.615350e-04          

     83         0     103464      1.541e+01      1.541e+01     1.3471e-01     1.1593e-02      3.245e+01     8.8584e-02     1.1624e-02     2.594636e-04          
     83         1     104120      1.541e+01      1.541e+01     1.4311e-01     1.0893e-02      3.245e+01     6.8650e-02     1.0920e-02     2.594636e-04          

     84         0     105435      1.536e+01      1.536e+01     1.3395e-01     1.2270e-02      3.218e+01     8.8303e-02     1.2292e-02     2.560177e-04          
     84         1     106103      1.535e+01      1.534e+01     1.4185e-01     1.2010e-02      3.217e+01     6.8148e-02     1.2043e-02     2.560177e-04          

     85         0     107382      1.531e+01      1.531e+01     1.3364e-01     1.3090e-02      3.211e+01     8.7521e-02     1.3113e-02     2.554228e-04          
     85         1     108054      1.533e+01      1.533e+01     1.4105e-01     1.0353e-02      3.213e+01     6.7753e-02     1.0377e-02     2.554228e-04          

     86         0     109356      1.530e+01      1.530e+01     1.3177e-01     1.1335e-02      3.181e+01     8.7231e-02     1.1369e-02     2.510107e-04          
     86         1     110038      1.527e+01      1.527e+01     1.4050e-01     1.3051e-02      3.178e+01     6.7699e-02     1.3084e-02     2.510107e-04          

     87         0     111300      1.529e+01      1.529e+01     1.3089e-01     1.0494e-02      3.167e+01     8.6470e-02     1.0511e-02     2.490724e-04          
     87         1     111971      1.526e+01      1.526e+01     1.3888e-01     1.1703e-02      3.164e+01     6.7545e-02     1.1729e-02     2.490724e-04          

     88         0     113279      1.525e+01      1.525e+01     1.3038e-01     1.1293e-02      3.144e+01     8.6243e-02     1.1317e-02     2.460918e-04          
     88         1     113959      1.524e+01      1.524e+01     1.3785e-01     1.1033e-02      3.143e+01     6.7635e-02     1.1060e-02     2.460918e-04          

     89         0     115266      1.521e+01      1.521e+01     1.2967e-01     1.2198e-02      3.140e+01     8.5329e-02     1.2212e-02     2.459643e-04          
     89         1     115956      1.521e+01      1.521e+01     1.3709e-01     1.0691e-02      3.140e+01     6.6904e-02     1.0717e-02     2.459643e-04          

     90         0     117252      1.515e+01      1.515e+01     1.2855e-01     1.2476e-02      3.114e+01     8.5198e-02     1.2502e-02     2.427853e-04          
     90         1     117942      1.514e+01      1.513e+01     1.3611e-01     1.2342e-02      3.112e+01     6.6137e-02     1.2376e-02     2.427853e-04          

     91         0     119227      1.513e+01      1.513e+01     1.2736e-01     1.1815e-02      3.103e+01     8.4092e-02     1.1834e-02     2.414588e-04          
     91         1     119906      1.514e+01      1.514e+01     1.3511e-01     9.7633e-03      3.104e+01     6.6140e-02     9.7849e-03     2.414588e-04          

     92         0     121207      1.508e+01      1.508e+01     1.2669e-01     1.3070e-02      3.089e+01     8.4001e-02     1.3098e-02     2.399577e-04          
     92         1     121890      1.507e+01      1.507e+01     1.3376e-01     1.2243e-02      3.088e+01     6.5238e-02     1.2274e-02     2.399577e-04          

     93         0     123206      1.506e+01      1.506e+01     1.2581e-01     1.1391e-02      3.085e+01     8.2742e-02     1.1419e-02     2.395566e-04          
     93         1     123879      1.506e+01      1.506e+01     1.3310e-01     1.0166e-02      3.085e+01     6.4729e-02     1.0191e-02     2.395566e-04          

     94         0     125170      1.502e+01      1.502e+01     1.2448e-01     1.1532e-02      3.062e+01     8.2478e-02     1.1555e-02     2.365431e-04          
     94         1     125844      1.501e+01      1.501e+01     1.3230e-01     1.1399e-02      3.060e+01     6.4370e-02     1.1427e-02     2.365431e-04          

     95         0     127132      1.501e+01      1.501e+01     1.2410e-01     1.0381e-02      3.053e+01     8.1887e-02     1.0408e-02     2.353772e-04          
     95         1     127797      1.500e+01      1.500e+01     1.3153e-01     1.0793e-02      3.052e+01     6.4267e-02     1.0823e-02     2.353772e-04          

     96         0     129097      1.500e+01      1.500e+01     1.2347e-01     1.0246e-02      3.037e+01     8.1766e-02     1.0271e-02     2.331953e-04          
     96         1     129778      1.500e+01      1.500e+01     1.3096e-01     9.2820e-03      3.038e+01     6.4527e-02     9.3056e-03     2.331953e-04          

     97         0     131092      1.494e+01      1.494e+01     1.2243e-01     1.2327e-02      3.020e+01     8.1502e-02     1.2349e-02     2.313799e-04          
     97         1     131768      1.494e+01      1.494e+01     1.2968e-01     1.1391e-02      3.020e+01     6.3789e-02     1.1419e-02     2.313799e-04          

     98         0     133077      1.493e+01      1.492e+01     1.2201e-01     1.0961e-02      3.019e+01     8.0503e-02     1.0987e-02     2.313119e-04          
