# Kona Param. Contn. convergence history (opt tol = 2.386485e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      0     -----        20      2.647e+02      2.647e+02     2.3865e+00     0.0000e+00     ----------     ----------     ----------     1.0000     
     35         0     29082      1.062e+01      1.062e+01     2.9029e-02     6.0594e-02      1.339e+01     4.1592e-03     6.0581e-02     0.0001615     
     35         1     30605      1.061e+01      1.061e+01     3.0953e-02     5.8480e-04      1.339e+01     1.8251e-03     5.1849e-04     0.0001615     
     35         2     32130      1.061e+01      1.061e+01     2.9937e-02     2.3434e-04      1.339e+01     2.3853e-05     1.0769e-05     0.0001615     

     36         0     33715      1.046e+01      1.046e+01     1.6228e-02     4.1785e-02      1.200e+01     2.9068e-03     4.1779e-02     0.0000895     
     36         1     35305      1.046e+01      1.046e+01     1.7406e-02     7.0396e-04      1.200e+01     1.4361e-03     6.8392e-04     0.0000895     
     36         2     36891      1.046e+01      1.046e+01     1.6621e-02     1.2903e-04      1.200e+01     1.0134e-05     5.9100e-06     0.0000895     

     37         0     38538      1.037e+01      1.037e+01     9.1852e-03     1.8987e-02      1.122e+01     1.6087e-03     1.8984e-02     0.0000497     
     37         1     40212      1.036e+01      1.036e+01     9.5627e-03     3.5916e-04      1.122e+01     6.0040e-04     3.4837e-04     0.0000497     
     37         2     41895      1.036e+01      1.036e+01     9.2437e-03     7.1910e-05      1.122e+01     1.1287e-05     7.5257e-06     0.0000497     

     38         0     43630      1.032e+01      1.032e+01     5.5726e-03     6.7581e-03      1.085e+01     7.4660e-04     6.7567e-03     0.0000306     
     38         1     45352      1.032e+01      1.032e+01     5.7219e-03     6.4834e-05      1.085e+01     7.3817e-05     4.5182e-05     0.0000306     

     39         0     47151      1.029e+01      1.029e+01     3.4489e-03     3.3202e-03      1.062e+01     4.3719e-04     3.3193e-03     0.0000190     
     39         1     48995      1.029e+01      1.029e+01     3.4657e-03     4.7432e-05      1.062e+01     1.5203e-04     3.7449e-05     0.0000190     

     40         0     50841      1.027e+01      1.027e+01     1.8385e-03     2.0946e-03      1.045e+01     3.7638e-04     2.0941e-03     0.0000105     
     40         1     52700      1.027e+01      1.027e+01     1.9546e-03     2.3683e-05      1.045e+01     1.7807e-05     1.7409e-05     0.0000105     

     41         0     54570      1.026e+01      1.026e+01     8.8211e-04     1.1148e-03      1.034e+01     1.4888e-04     1.1146e-03     0.0000049     
     41         1     56446      1.026e+01      1.026e+01     9.1631e-04     1.8144e-05      1.034e+01     3.5789e-05     1.6233e-05     0.0000049     

     42         0     58327      1.025e+01      1.025e+01     4.2995e-04     3.5984e-04      1.028e+01     1.2628e-04     3.5970e-04     0.0000019     
     42         1     60221      1.025e+01      1.025e+01     3.6291e-04     1.9161e-05      1.028e+01     5.5942e-05     1.8775e-05     0.0000019     

     43         0     62120      1.025e+01      1.025e+01     2.4442e-04     7.4181e-05      1.026e+01     1.8609e-04     7.4129e-05     0.0000005     
     43         1     64020      1.025e+01      1.025e+01     1.8200e-04     4.7509e-05      1.025e+01     1.3868e-04     4.7457e-05     0.0000005     
     43         2     65925      1.024e+01      1.024e+01     1.1041e-04     8.1246e-06      1.025e+01     7.9576e-05     8.0581e-06     0.0000005     
     43         3     67827      1.024e+01      1.024e+01     9.1759e-05     2.1248e-06      1.025e+01     1.1987e-05     1.9667e-06     0.0000005     
     43         4     69728      1.024e+01      1.024e+01     9.4043e-05     7.5570e-07      1.025e+01     5.2548e-06     2.3012e-07     0.0000005     
