# Kona Param. Contn. convergence history (opt tol = 4.772971e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      9         0      1119      2.568e+02      2.572e+02     4.7487e+00     1.3137e+00      7.622e+01     5.3453e-01     2.6568e-01     7.085439e-01          
      9         1      1188      2.567e+02      2.574e+02     4.7954e+00     1.2767e+00      7.630e+01     3.4505e-04     9.3034e-10     7.085439e-01          

     10         0      1258      2.547e+02      2.552e+02     4.8619e+00     1.2455e+00      9.286e+01     8.1429e-01     3.0318e-01     6.448937e-01          
     10         1      1327      2.546e+02      2.553e+02     5.0377e+00     1.1978e+00      9.302e+01     9.3720e-04     1.1815e-08     6.448937e-01          

     11         0      1398      2.518e+02      2.522e+02     4.9966e+00     1.0588e+00      1.127e+02     1.1666e+00     3.0607e-01     5.695569e-01          
     11         1      1468      2.514e+02      2.522e+02     5.3130e+00     1.0297e+00      1.130e+02     1.8702e-03     7.9320e-08     5.695569e-01          

     12         0      1539      2.476e+02      2.480e+02     5.0970e+00     8.3174e-01      1.340e+02     1.5265e+00     2.7707e-01     4.896196e-01          
     12         1      1609      2.470e+02      2.477e+02     5.5335e+00     8.2826e-01      1.344e+02     3.4340e-03     3.2411e-07     4.896196e-01          

     13         0      1680      2.420e+02      2.423e+02     5.1478e+00     6.3625e-01      1.546e+02     1.8478e+00     2.3561e-01     4.125168e-01          
     13         1      1750      2.410e+02      2.416e+02     5.6721e+00     6.4494e-01      1.552e+02     5.8676e-03     9.2815e-07     4.125168e-01          

     14         0      1821      2.347e+02      2.350e+02     5.1621e+00     4.9242e-01      1.728e+02     2.1138e+00     1.9537e-01     3.444422e-01          
     14         1      1891      2.335e+02      2.339e+02     5.7440e+00     5.0174e-01      1.737e+02     8.5897e-03     1.9797e-06     3.444422e-01          

     15         0      1962      2.260e+02      2.262e+02     5.1587e+00     3.9118e-01      1.881e+02     2.3525e+00     1.6266e-01     2.879924e-01          
     15         1      2032      2.245e+02      2.249e+02     5.7719e+00     3.9766e-01      1.892e+02     1.0865e-02     3.3631e-06     2.879924e-01          

     16         0      2103      2.159e+02      2.161e+02     5.1395e+00     3.1933e-01      2.005e+02     2.5476e+00     1.3526e-01     2.424939e-01          
     16         1      2173      2.143e+02      2.147e+02     5.7713e+00     3.2335e-01      2.018e+02     1.2324e-02     4.9832e-06     2.424939e-01          

     17         0      2244      2.046e+02      2.049e+02     5.1042e+00     2.6704e-01      2.105e+02     2.6929e+00     1.1192e-01     2.057755e-01          
     17         1      2314      2.030e+02      2.033e+02     5.7497e+00     2.6957e-01      2.119e+02     1.3180e-02     7.0884e-06     2.057755e-01          

     18         0      2385      1.922e+02      1.924e+02     5.0534e+00     2.2809e-01      2.184e+02     2.8001e+00     9.2351e-02     1.757176e-01          
     18         1      2455      1.905e+02      1.907e+02     5.7088e+00     2.2980e-01      2.199e+02     1.3713e-02     1.0201e-05     1.757176e-01          

     19         0      2526      1.784e+02      1.786e+02     4.9851e+00     1.9860e-01      2.247e+02     2.8767e+00     7.5959e-02     1.506935e-01          
     19         1      2596      1.767e+02      1.769e+02     5.6465e+00     1.9986e-01      2.262e+02     1.4002e-02     1.5130e-05     1.506935e-01          

     20         0      2667      1.633e+02      1.635e+02     4.8947e+00     1.7607e-01      2.292e+02     2.9261e+00     6.2153e-02     1.294872e-01          
     20         1      2737      1.615e+02      1.617e+02     5.5576e+00     1.7709e-01      2.308e+02     1.4026e-02     2.3331e-05     1.294872e-01          

     21         0      2808      1.466e+02      1.468e+02     4.7742e+00     1.5883e-01      2.318e+02     2.9491e+00     5.0415e-02     1.111458e-01          
     21         1      2878      1.448e+02      1.450e+02     5.4323e+00     1.5972e-01      2.334e+02     1.3712e-02     3.7681e-05     1.111458e-01          

     22         0      2949      1.282e+02      1.284e+02     4.6099e+00     1.4571e-01      2.319e+02     2.9429e+00     4.0378e-02     9.484817e-02          
     22         1      3019      1.264e+02      1.266e+02     5.2537e+00     1.4648e-01      2.334e+02     1.2912e-02     6.4137e-05     9.484817e-02          

     23         0      3090      1.076e+02      1.078e+02     4.3759e+00     1.3598e-01      2.282e+02     2.9011e+00     3.2474e-02     7.975211e-02          
     23         1      3160      1.059e+02      1.062e+02     4.9895e+00     1.3632e-01      2.294e+02     1.1299e-02     1.1368e-04     7.975211e-02          

     24         0      3231      8.389e+01      8.412e+01     4.0135e+00     1.3142e-01      2.174e+02     2.8090e+00     3.6768e-02     6.467551e-02          
     24         1      3301      8.262e+01      8.286e+01     4.5659e+00     1.2790e-01      2.181e+02     7.9224e-03     1.7671e-04     6.467551e-02          

     25         0      3382      5.384e+01      5.412e+01     3.3401e+00     2.2184e-01      1.881e+02     2.6343e+00     1.7801e-01     4.678539e-02          
     25         1      3455      5.416e+01      5.444e+01     3.7446e+00     1.1667e-01      1.880e+02     2.0392e-03     7.6455e-05     4.678539e-02          

     26         0      3549      8.074e+00      1.043e+01     3.7248e+00     2.5419e+01      8.111e+01     4.4134e+00     2.5001e+01     1.638142e-02          
     26         1      3659      1.459e+01      1.503e+01     4.2151e+00     1.3421e+01      8.192e+01     4.5723e+00     1.3201e+01     1.638142e-02          

     27         0      3904      1.549e+01      1.610e+01     1.2871e+00     2.8324e+00      7.620e+01     1.0047e+00     2.7879e+00     1.474112e-02          
     27         1      4026      1.728e+01      1.767e+01     1.3655e+00     1.1389e+00      7.674e+01     4.2320e-01     1.1184e+00     1.474112e-02          

     28         0      4258      1.669e+01      1.687e+01     1.0556e+00     8.7907e-02      7.048e+01     7.7191e-01     6.9988e-02     1.328962e-02          
     28         1      4370      1.688e+01      1.705e+01     1.2133e+00     4.7868e-02      7.057e+01     3.8620e-03     6.1623e-03     1.328962e-02          

     29         0      4492      1.552e+01      1.567e+01     8.8022e-01     9.5979e-02      6.101e+01     6.9556e-01     8.5233e-02     1.112301e-02          
     29         1      4601      1.557e+01      1.571e+01     1.0142e+00     3.8974e-02      6.103e+01     8.3018e-03     4.9598e-04     1.112301e-02          

     30         0      4735      1.442e+01      1.454e+01     7.1402e-01     9.4114e-02      5.202e+01     5.8408e-01     8.6987e-02     9.105532e-03          
     30         1      4843      1.448e+01      1.459e+01     8.4244e-01     3.1316e-02      5.205e+01     1.4271e-02     8.4189e-04     9.105532e-03          

     31         0      4976      1.356e+01      1.365e+01     5.9090e-01     8.3381e-02      4.420e+01     4.8105e-01     7.8383e-02     7.363201e-03          
     31         1      5095      1.358e+01      1.366e+01     6.7094e-01     2.4772e-02      4.421e+01     1.3073e-02     4.0500e-04     7.363201e-03          

     32         0      5230      1.287e+01      1.293e+01     4.6164e-01     6.9009e-02      3.763e+01     3.8892e-01     6.5393e-02     5.913242e-03          
     32         1      5349      1.289e+01      1.295e+01     5.4990e-01     1.9328e-02      3.764e+01     1.0320e-02     3.6409e-04     5.913242e-03          

     33         0      5494      1.226e+01      1.231e+01     3.7243e-01     6.9640e-02      3.160e+01     3.1428e-01     6.7479e-02     4.592280e-03          
     33         1      5612      1.226e+01      1.231e+01     4.1884e-01     1.4563e-02      3.159e+01     9.7147e-03     2.4540e-04     4.592280e-03          

     34         0      5759      1.174e+01      1.178e+01     2.7302e-01     6.1070e-02      2.647e+01     2.4388e-01     5.9704e-02     3.480567e-03          
     34         1      5890      1.175e+01      1.178e+01     3.2537e-01     1.0624e-02      2.647e+01     7.3535e-03     2.7222e-04     3.480567e-03          

     35         0      6048      1.132e+01      1.134e+01     2.0509e-01     5.3151e-02      2.218e+01     1.8576e-01     5.2328e-02     2.557902e-03          
     35         1      6178      1.132e+01      1.134e+01     2.3539e-01     7.4912e-03      2.218e+01     2.5069e-03     3.5392e-04     2.557902e-03          

     36         0      6348      1.105e+01      1.107e+01     1.5564e-01     2.5782e-02      1.949e+01     1.3630e-01     2.5010e-02     1.980765e-03          
     36         1      6492      1.105e+01      1.107e+01     1.8417e-01     5.5815e-03      1.949e+01     1.7279e-03     3.7823e-04     1.980765e-03          

     37         0      6671      1.083e+01      1.084e+01     1.1912e-01     2.4296e-02      1.715e+01     1.0569e-01     2.3860e-02     1.480765e-03          
     37         1      6825      1.082e+01      1.083e+01     1.3805e-01     4.0075e-03      1.714e+01     1.7353e-03     1.0475e-04     1.480765e-03          

     38         0      7018      1.056e+01      1.057e+01     7.5806e-02     4.3607e-02      1.447e+01     7.9312e-02     4.3463e-02     9.139323e-04          
     38         1      7525      1.055e+01      1.056e+01     8.5318e-02     2.4011e-03      1.447e+01     1.2352e-03     2.9414e-04     9.139323e-04          

     39         0      8069      1.038e+01      1.038e+01     4.7036e-02     2.8170e-02      1.273e+01     4.8996e-02     2.8098e-02     5.490894e-04          
     39         1      8608      1.037e+01      1.038e+01     5.1043e-02     1.4077e-03      1.273e+01     3.5349e-04     1.7647e-04     5.490894e-04          

     40         0      9224      1.021e+01      1.021e+01     2.5189e-02     3.2458e-02      1.119e+01     2.9561e-02     3.2437e-02     2.275928e-04          
     40         1      9878      1.020e+01      1.020e+01     2.1387e-02     7.3303e-04      1.118e+01     8.4240e-04     4.1894e-04     2.275928e-04          

     41         0     10551      1.011e+01      1.011e+01     1.0606e-02     1.3813e-02      1.037e+01     1.2352e-02     1.3808e-02     6.173819e-05          
     41         1     11226      1.010e+01      1.010e+01     6.3499e-03     2.7111e-04      1.037e+01     1.1122e-03     2.0460e-04     6.173819e-05          

     42         0     11881      1.010e+01      1.010e+01     5.3742e-03     2.6754e-04      1.035e+01     3.5806e-03     2.0946e-04     5.738884e-05          
     42         1     12512      1.010e+01      1.010e+01     5.3835e-03     1.4092e-04      1.035e+01     1.5298e-04     1.4414e-05     5.738884e-05          

     43         0     13247      1.010e+01      1.010e+01     3.3578e-03     1.5164e-04      1.028e+01     3.0737e-03     1.0885e-04     4.201519e-05          
     43         1     13896      1.010e+01      1.010e+01     3.8909e-03     9.9667e-05      1.028e+01     2.2999e-05     2.6166e-06     4.201519e-05          

     44         0     14629      1.009e+01      1.009e+01     2.2164e-03     1.7475e-04      1.019e+01     2.2830e-03     1.6174e-04     2.397748e-05          
     44         1     15286      1.009e+01      1.009e+01     2.2132e-03     6.2018e-05      1.019e+01     9.0334e-05     2.3479e-05     2.397748e-05          

     45         0     16723      1.008e+01      1.008e+01     1.2330e-03     1.2808e-04      1.014e+01     1.2982e-03     1.2232e-04     1.209315e-05          
     45         1     17423      1.008e+01      1.008e+01     1.1368e-03     2.8389e-05      1.014e+01     3.1717e-05     2.3553e-06     1.209315e-05          

     46         0     18166      1.008e+01      1.008e+01     6.8717e-04     3.3824e-05      1.012e+01     6.5445e-04     2.7084e-05     7.447438e-06          
     46         1     18919      1.008e+01      1.008e+01     7.0306e-04     1.7355e-05      1.012e+01     2.7302e-05     1.2985e-06     7.447438e-06          

     47         0     19666      1.008e+01      1.008e+01     3.0495e-04     3.3162e-05      1.009e+01     4.1318e-04     3.1657e-05     2.770306e-06          
     47         1     20392      1.008e+01      1.008e+01     2.4778e-04     6.6961e-06      1.009e+01     2.3190e-05     1.3295e-06     2.770306e-06          

     48         0     21156      1.008e+01      1.008e+01     3.4074e-04     8.1315e-06      1.009e+01     3.0285e-04     7.2029e-06     1.206964e-06          
     48         1     21906      1.008e+01      1.008e+01     1.5294e-04     2.8822e-06      1.009e+01     1.7048e-04     4.4154e-07     1.206964e-06          

     49         0     22666      1.008e+01      1.008e+01     5.2424e-04     4.5737e-06      1.008e+01     5.3489e-04     4.4677e-06     2.003704e-07          
     49         1     23387      1.008e+01      1.008e+01     1.7597e-05     6.4627e-07      1.008e+01     5.3454e-06     3.7912e-07     2.003704e-07          

     50         0     24166      1.008e+01      1.008e+01     4.9587e-05     8.4330e-07      1.008e+01     5.0103e-05     8.3770e-07     1.223102e-08          
