# Kona Param. Contn. convergence history (opt tol = 1.321086e-06 | feas tol = 9.887564e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      8         0       911      2.229e+00      5.110e+00     1.0563e+00     5.0601e-01      3.374e+01     4.0286e-01     4.4972e-01     9.508949e-03          
      8         1       954      2.419e+00      5.099e+00     1.0222e+00     4.9522e-01      3.384e+01     3.5348e-01     4.4243e-01     9.508949e-03          

      9         0      1040      1.768e+00      4.673e+00     9.0682e-01     4.9892e-01      2.856e+01     3.6564e-01     4.5239e-01     7.701474e-03          
      9         1      1083      2.023e+00      5.032e+00     8.8991e-01     4.8139e-01      2.881e+01     3.5101e-01     4.3199e-01     7.701474e-03          

     10         0      1169      1.422e+00      4.581e+00     8.0502e-01     4.8712e-01      2.495e+01     3.5709e-01     4.4378e-01     6.444089e-03          
     10         1      1212      1.956e+00      5.298e+00     7.9991e-01     4.6564e-01      2.543e+01     3.5008e-01     4.1840e-01     6.444089e-03          

     11         0      1298      1.280e+00      4.755e+00     7.2473e-01     4.7677e-01      2.200e+01     3.4703e-01     4.3607e-01     5.397822e-03          
     11         1      1341      1.897e+00      5.631e+00     7.3188e-01     4.4748e-01      2.261e+01     3.5759e-01     4.0152e-01     5.397822e-03          

     12         0      1427      1.335e+00      5.021e+00     6.6239e-01     4.6512e-01      1.957e+01     3.4467e-01     4.2818e-01     4.519512e-03          
     12         1      1470      1.444e+00      5.271e+00     6.5662e-01     4.5334e-01      1.978e+01     3.4505e-01     4.1414e-01     4.519512e-03          

     13         0      1556      1.730e+00      5.807e+00     6.3220e-01     4.3897e-01      1.856e+01     3.5479e-01     4.0107e-01     3.991641e-03          
     13         1      1599      1.477e+00      5.580e+00     6.0887e-01     4.3700e-01      1.844e+01     3.3049e-01     3.9859e-01     3.991641e-03          

     14         0      1685      1.859e+00      6.096e+00     5.9020e-01     4.2105e-01      1.736e+01     3.4651e-01     3.8497e-01     3.519815e-03          
     14         1      1728      1.455e+00      5.767e+00     5.6047e-01     4.2440e-01      1.718e+01     3.1612e-01     3.8778e-01     3.519815e-03          

     15         0      1814      2.182e+00      6.584e+00     5.6062e-01     3.9044e-01      1.628e+01     3.5560e-01     3.5559e-01     3.046428e-03          
     15         1      1857      1.527e+00      5.975e+00     5.1098e-01     4.1153e-01      1.591e+01     3.0166e-01     3.7790e-01     3.046428e-03          

     16         0      1943      3.213e+00      7.472e+00     5.2305e-01     3.5270e-01      1.632e+01     3.3262e-01     3.1862e-01     2.832830e-03          
     16         1      1986      2.484e+00      6.801e+00     4.6149e-01     3.7077e-01      1.595e+01     2.6375e-01     3.3761e-01     2.832830e-03          

     17         0      2072      2.875e+00      7.501e+00     4.7842e-01     3.3025e-01      1.414e+01     3.3428e-01     3.0050e-01     2.101666e-03          
     17         1      2115      2.411e+00      7.164e+00     4.3904e-01     3.4822e-01      1.393e+01     2.9531e-01     3.1914e-01     2.101666e-03          

     18         0      2201      3.376e+00      7.752e+00     4.5238e-01     3.0822e-01      1.353e+01     3.2811e-01     2.8199e-01     1.837725e-03          
     18         1      2244      2.231e+00      6.942e+00     3.7864e-01     3.5280e-01      1.298e+01     2.5128e-01     3.2792e-01     1.837725e-03          

     19         0      2330      4.378e+00      8.340e+00     4.1796e-01     2.6691e-01      1.306e+01     3.1453e-01     2.4443e-01     1.524046e-03          
     19         1      2373      3.536e+00      7.772e+00     3.5578e-01     3.0158e-01      1.266e+01     2.5498e-01     2.8017e-01     1.524046e-03          

     20         0      2459      3.810e+00      8.011e+00     3.5873e-01     2.8075e-01      1.195e+01     2.7433e-01     2.6213e-01     1.240236e-03          
     20         1      2502      3.360e+00      7.782e+00     3.3611e-01     2.9404e-01      1.179e+01     2.5238e-01     2.7526e-01     1.240236e-03          

     21         0      2588      4.414e+00      8.456e+00     3.5622e-01     2.4820e-01      1.173e+01     2.8653e-01     2.3112e-01     1.046869e-03          
     21         1      2631      3.767e+00      8.109e+00     3.2386e-01     2.6993e-01      1.146e+01     2.5551e-01     2.5299e-01     1.046869e-03          

     22         0      2717      4.171e+00      8.349e+00     3.2435e-01     2.5541e-01      1.162e+01     2.5375e-01     2.3845e-01     1.033951e-03          
     22         1      2760      4.366e+00      8.491e+00     3.2817e-01     2.3983e-01      1.174e+01     2.5922e-01     2.2199e-01     1.033951e-03          

     23         0      2846      4.038e+00      8.327e+00     3.0205e-01     2.5406e-01      1.145e+01     2.3626e-01     2.3743e-01     9.797287e-04          
     23         1      2889      4.983e+00      8.823e+00     3.2150e-01     2.1332e-01      1.185e+01     2.5657e-01     1.9570e-01     9.797287e-04          

     24         0      2975      4.385e+00      8.562e+00     2.9588e-01     2.3365e-01      1.131e+01     2.3914e-01     2.1802e-01     8.705247e-04          
     24         1      3018      4.565e+00      8.632e+00     2.9200e-01     2.2970e-01      1.137e+01     2.3482e-01     2.1425e-01     8.705247e-04          

     25         0      3104      4.844e+00      8.796e+00     2.9622e-01     2.1587e-01      1.127e+01     2.4428e-01     2.0126e-01     7.965432e-04          
     25         1      3147      4.282e+00      8.505e+00     2.6377e-01     2.4172e-01      1.104e+01     2.1116e-01     2.2774e-01     7.965432e-04          

     26         0      3233      5.619e+00      9.121e+00     2.8229e-01     1.9240e-01      1.106e+01     2.4135e-01     1.8087e-01     6.357811e-04          
     26         1      3276      4.978e+00      8.865e+00     2.4742e-01     2.1661e-01      1.085e+01     2.0512e-01     2.0519e-01     6.357811e-04          

     27         0      3362      5.100e+00      8.931e+00     2.5013e-01     2.0178e-01      8.931e+00     2.5013e-01     2.0178e-01     0.000000e+00          
     27         1      3405      4.734e+00      8.803e+00     2.3723e-01     2.1374e-01      8.803e+00     2.3723e-01     2.1374e-01     0.000000e+00          
     27         2      3448      5.053e+00      8.929e+00     2.4550e-01     2.0225e-01      8.929e+00     2.4550e-01     2.0225e-01     0.000000e+00          
     27         3      3491      4.906e+00      8.867e+00     2.3612e-01     2.0963e-01      8.867e+00     2.3612e-01     2.0963e-01     0.000000e+00          
     27         4      3534      4.874e+00      8.840e+00     2.2917e-01     2.1356e-01      8.840e+00     2.2917e-01     2.1356e-01     0.000000e+00          
     27         5      3577      5.055e+00      8.896e+00     2.1753e-01     2.1057e-01      8.896e+00     2.1753e-01     2.1057e-01     0.000000e+00          
     27         6      3620      5.211e+00      8.980e+00     2.1649e-01     2.0104e-01      8.980e+00     2.1649e-01     2.0104e-01     0.000000e+00          
     27         7      3663      5.295e+00      9.033e+00     2.0214e-01     1.9858e-01      9.033e+00     2.0214e-01     1.9858e-01     0.000000e+00          
     27         8      3706      5.640e+00      9.177e+00     2.0293e-01     1.8146e-01      9.177e+00     2.0293e-01     1.8146e-01     0.000000e+00          
     27         9      3749      5.388e+00      9.077e+00     1.8667e-01     1.9312e-01      9.077e+00     1.8667e-01     1.9312e-01     0.000000e+00          
