# Kona Param. Contn. convergence history (opt tol = 2.630149e-06 | feas tol = 2.329004e-05)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      9         1       585     -1.325e+01     -5.246e+00     5.3150e-01     1.5049e-01      4.028e+01     4.7367e-03     1.1474e-03     2.829042e-03          

     10         0       628     -1.016e+01     -5.556e+00     2.4667e-01     7.8555e-02      1.381e+01     2.9920e-02     9.5764e-03     1.185697e-03          
     10         1       671     -9.639e+00     -5.498e+00     2.2619e-01     6.9920e-02      1.386e+01     3.3569e-03     1.4120e-03     1.185697e-03          

     11         0       757     -7.179e+00     -5.614e+00     7.3421e-02     2.5101e-02      4.589e-02     1.1191e-02     4.1544e-03     3.445836e-04          
     11         1       800     -6.966e+00     -5.610e+00     6.5697e-02     2.1712e-02      5.019e-02     4.6104e-03     2.3319e-03     3.445836e-04          

     12         0       886     -6.355e+00     -5.621e+00     3.4127e-02     1.1653e-02     -2.676e+00     3.0055e-03     1.5499e-03     1.792065e-04          
     12         1       929     -6.345e+00     -5.620e+00     3.3994e-02     1.1535e-02     -2.676e+00     2.0918e-03     1.6544e-03     1.792065e-04          

     13         0      1015     -5.864e+00     -5.631e+00     1.0955e-02     4.0095e-03     -4.701e+00     1.8178e-03     1.7084e-03     5.662810e-05          
     13         1      1058     -5.870e+00     -5.632e+00     1.1019e-02     3.7156e-03     -4.702e+00     8.8957e-04     2.8573e-04     5.662810e-05          

     14         0      1144     -5.665e+00     -5.635e+00     2.3439e-03     7.1844e-04     -5.510e+00     1.6116e-03     5.4702e-04     7.626256e-06          
     14         1      1187     -5.666e+00     -5.638e+00     1.6928e-03     6.3004e-04     -5.513e+00     6.5779e-04     4.6284e-04     7.626256e-06          

     15         0      1273     -5.644e+00     -5.639e+00     7.3281e-04     1.3538e-04     -5.622e+00     6.7616e-04     1.0556e-04     1.008116e-06          
     15         1      1316     -5.650e+00     -5.639e+00     5.4311e-04     2.9814e-04     -5.623e+00     4.7070e-04     2.6798e-04     1.008116e-06          

     16         0      1402     -5.646e+00     -5.640e+00     4.4546e-04     1.4868e-04     -5.623e+00     3.7767e-04     1.1841e-04     9.836093e-07          
     16         1      1445     -5.644e+00     -5.640e+00     4.2445e-04     9.9008e-05     -5.623e+00     3.5170e-04     6.6119e-05     9.836093e-07          

     17         0      1531     -5.643e+00     -5.640e+00     3.6179e-04     1.2698e-04     -5.627e+00     3.1027e-04     1.1526e-04     7.541686e-07          
     17         1      1574     -5.644e+00     -5.640e+00     3.1684e-04     1.1749e-04     -5.627e+00     2.6028e-04     1.0233e-04     7.541686e-07          

     18         0      1660     -5.642e+00     -5.640e+00     2.8098e-04     6.8924e-05     -5.634e+00     2.6036e-04     5.8319e-05     3.738720e-07          
     18         1      1703     -5.642e+00     -5.640e+00     2.7561e-04     5.7526e-05     -5.634e+00     2.5479e-04     4.7614e-05     3.738720e-07          

     19         0      1789     -5.641e+00     -5.640e+00     2.3647e-04     8.0170e-05     -5.638e+00     2.3076e-04     7.8632e-05     1.380218e-07          
     19         1      1832     -5.641e+00     -5.640e+00     2.3367e-04     3.5447e-05     -5.638e+00     2.2791e-04     3.1334e-05     1.380218e-07          

     20         0      1918     -5.640e+00     -5.640e+00     1.6113e-04     9.6082e-05     -5.639e+00     1.5921e-04     9.6032e-05     5.439631e-08          
     20         1      1961     -5.641e+00     -5.640e+00     1.5211e-04     1.8025e-05     -5.639e+00     1.5010e-04     1.6507e-05     5.439631e-08          
     20         2      2004     -5.641e+00     -5.640e+00     1.5000e-04     2.4674e-05     -5.639e+00     1.4800e-04     2.3132e-05     5.439631e-08          
     20         3      2047     -5.641e+00     -5.640e+00     1.4572e-04     2.5444e-05     -5.639e+00     1.4370e-04     2.4537e-05     5.439631e-08          
     20         4      2090     -5.641e+00     -5.640e+00     1.4474e-04     1.8211e-05     -5.639e+00     1.4272e-04     1.6578e-05     5.439631e-08          
     20         5      2133     -5.641e+00     -5.640e+00     1.3679e-04     3.7361e-05     -5.639e+00     1.3476e-04     3.6039e-05     5.439631e-08          
     20         6      2176     -5.640e+00     -5.640e+00     1.3517e-04     1.1472e-05     -5.639e+00     1.3312e-04     1.1193e-05     5.439631e-08          
     20         7      2219     -5.641e+00     -5.640e+00     1.3427e-04     1.4645e-05     -5.639e+00     1.3222e-04     1.3993e-05     5.439631e-08          
     20         8      2262     -5.641e+00     -5.640e+00     1.3228e-04     1.7375e-05     -5.639e+00     1.3023e-04     1.6832e-05     5.439631e-08          
     20         9      2305     -5.641e+00     -5.640e+00     1.3152e-04     1.4824e-05     -5.639e+00     1.2947e-04     1.3679e-05     5.439631e-08          
