# Kona Param. Contn. convergence history (opt tol = 2.386485e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
     18         1      2128      1.971e+02      1.972e+02     2.8738e+00     3.1352e-02      2.526e+02     5.2335e-03     4.0725e-05     0.0553690     

     19         0      2229      1.886e+02      1.886e+02     2.5207e+00     2.7909e-02      2.532e+02     1.6165e+00     1.2628e-02     0.0484176     
     19         1      2308      1.875e+02      1.875e+02     2.8528e+00     2.7950e-02      2.543e+02     5.1614e-03     5.6535e-05     0.0484176     

     20         0      2409      1.782e+02      1.782e+02     2.4927e+00     2.5183e-02      2.543e+02     1.6175e+00     1.0742e-02     0.0425370     
     20         1      2518      1.771e+02      1.771e+02     2.8265e+00     2.5204e-02      2.554e+02     5.0540e-03     6.9701e-05     0.0425370     

     21         0      2620      1.671e+02      1.671e+02     2.4589e+00     2.2989e-02      2.548e+02     1.6134e+00     9.1939e-03     0.0374934     
     21         1      2744      1.659e+02      1.659e+02     2.7934e+00     2.2972e-02      2.559e+02     4.9117e-03     2.2882e-05     0.0374934     

     22         0      2859      1.551e+02      1.552e+02     2.4178e+00     2.1258e-02      2.545e+02     1.6039e+00     8.0150e-03     0.0331034     
     22         1      2990      1.540e+02      1.540e+02     2.7516e+00     2.1153e-02      2.556e+02     4.7331e-03     1.1661e-04     0.0331034     

     23         0      3108      1.424e+02      1.424e+02     2.3671e+00     2.0013e-02      2.533e+02     1.5881e+00     7.4436e-03     0.0292171     
     23         1      3228      1.412e+02      1.412e+02     2.6984e+00     1.9670e-02      2.543e+02     4.5518e-03     4.4729e-05     0.0292171     

     24         0      3346      1.286e+02      1.287e+02     2.3034e+00     1.9540e-02      2.506e+02     1.5648e+00     8.2387e-03     0.0257247     
     24         1      3468      1.275e+02      1.275e+02     2.6297e+00     1.8463e-02      2.516e+02     4.2130e-03     6.2100e-05     0.0257247     

     25         0      3588      1.137e+02      1.138e+02     2.2209e+00     2.1158e-02      2.460e+02     1.5320e+00     1.2405e-02     0.0224794     
     25         1      3739      1.127e+02      1.127e+02     2.5382e+00     1.7468e-02      2.469e+02     3.8071e-03     9.3252e-05     0.0224794     

     26         0      3896      9.723e+01      9.724e+01     2.1086e+00     3.0568e-02      2.380e+02     1.4857e+00     2.5268e-02     0.0193284     
     26         1      4050      9.626e+01      9.627e+01     2.4104e+00     1.6621e-02      2.387e+02     3.2573e-03     1.4591e-04     0.0193284     

     27         0      4208      7.816e+01      7.817e+01     1.9420e+00     7.3026e-02      2.238e+02     1.4187e+00     7.0016e-02     0.0160399     
     27         1      4382      7.744e+01      7.746e+01     2.2159e+00     1.5804e-02      2.242e+02     2.2079e-03     1.9513e-04     0.0160399     

     28         0      4554      5.307e+01      5.310e+01     1.6379e+00     3.8584e-01      1.927e+02     1.3152e+00     3.8076e-01     0.0118940     
     28         1      4735      5.316e+01      5.317e+01     1.8436e+00     1.4551e-02      1.927e+02     5.0243e-03     5.3817e-04     0.0118940     

     29         0      4919      1.535e+01      1.601e+01     8.9221e-01     1.2985e+01      9.996e+01     1.1542e+00     1.2918e+01     0.0051322     
     29         1      5146      1.925e+01      1.598e+01     7.7589e-01     5.1930e+00      9.819e+01     3.5065e-01     5.1696e+00     0.0051322     

     30         0      5562      1.773e+01      1.665e+01     7.0479e-01     2.0445e+00      1.665e+01     7.0479e-01     2.0445e+00     0.0000000     
     30         1      5788      1.832e+01      1.798e+01     5.0081e-01     8.9088e-01      1.798e+01     5.0081e-01     8.9088e-01     0.0000000     
     30         2      6015      1.793e+01      1.788e+01     3.9223e-01     4.8246e-01      1.788e+01     3.9223e-01     4.8246e-01     0.0000000     
     30         3      6247      1.798e+01      1.796e+01     3.8213e-01     2.8297e-01      1.796e+01     3.8213e-01     2.8297e-01     0.0000000     
     30         4      6468      1.790e+01      1.789e+01     3.6657e-01     1.8536e-01      1.789e+01     3.6657e-01     1.8536e-01     0.0000000     
     30         5      6695      1.788e+01      1.787e+01     3.6320e-01     1.1738e-01      1.787e+01     3.6320e-01     1.1738e-01     0.0000000     
     30         6      6918      1.771e+01      1.770e+01     3.5628e-01     8.7919e-02      1.770e+01     3.5628e-01     8.7919e-02     0.0000000     
     30         7      7147      1.756e+01      1.755e+01     3.4956e-01     7.4106e-02      1.755e+01     3.4956e-01     7.4106e-02     0.0000000     
     30         8      7381      1.740e+01      1.739e+01     3.4172e-01     7.0720e-02      1.739e+01     3.4172e-01     7.0720e-02     0.0000000     
     30         9      7612      1.726e+01      1.725e+01     3.3468e-01     6.7361e-02      1.725e+01     3.3468e-01     6.7361e-02     0.0000000     
     30        10      7846      1.713e+01      1.713e+01     3.2796e-01     6.5622e-02      1.713e+01     3.2796e-01     6.5622e-02     0.0000000     
     30        11      8076      1.701e+01      1.700e+01     3.2181e-01     6.3583e-02      1.700e+01     3.2181e-01     6.3583e-02     0.0000000     
     30        12      8307      1.690e+01      1.690e+01     3.1609e-01     6.1589e-02      1.690e+01     3.1609e-01     6.1589e-02     0.0000000     
     30        13      8537      1.678e+01      1.677e+01     3.1043e-01     6.1452e-02      1.677e+01     3.1043e-01     6.1452e-02     0.0000000     
     30        14      8766      1.670e+01      1.669e+01     3.0569e-01     5.8160e-02      1.669e+01     3.0569e-01     5.8160e-02     0.0000000     
     30        15      8993      1.658e+01      1.657e+01     3.0032e-01     5.9878e-02      1.657e+01     3.0032e-01     5.9878e-02     0.0000000     
     30        16      9222      1.652e+01      1.651e+01     2.9642e-01     5.5194e-02      1.651e+01     2.9642e-01     5.5194e-02     0.0000000     
     30        17      9449      1.639e+01      1.639e+01     2.9121e-01     5.8832e-02      1.639e+01     2.9121e-01     5.8832e-02     0.0000000     
     30        18      9679      1.636e+01      1.635e+01     2.8809e-01     5.2308e-02      1.635e+01     2.8809e-01     5.2308e-02     0.0000000     
     30        19      9906      1.622e+01      1.621e+01     2.8275e-01     5.8612e-02      1.621e+01     2.8275e-01     5.8612e-02     0.0000000     
