# Kona Param. Contn. convergence history (opt tol = 4.772971e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
     18         0      2382      1.124e+02      1.126e+02     4.4361e+00     1.3786e-01      2.295e+02     2.9140e+00     3.3911e-02     0.0830582     
     18         1      2452      1.107e+02      1.109e+02     5.0584e+00     1.3837e-01      2.308e+02     1.1759e-02     1.0028e-04     0.0830582     

     19         0      2523      8.954e+01      8.976e+01     4.1109e+00     1.3143e-01      2.207e+02     2.8351e+00     3.2736e-02     0.0681224     
     19         1      2593      8.813e+01      8.836e+01     4.6811e+00     1.2974e-01      2.216e+02     8.9332e-03     1.6905e-04     0.0681224     

     20         0      2683      6.148e+01      6.174e+01     3.5394e+00     1.6584e-01      1.977e+02     2.6832e+00     1.0759e-01     0.0513401     
     20         1      2754      6.119e+01      6.146e+01     3.9922e+00     1.2010e-01      1.978e+02     1.7479e-03     4.1459e-05     0.0513401     

     21         0      2845      1.723e+01      1.786e+01     2.0584e+00     5.1514e+00      1.117e+02     2.4081e+00     5.0284e+00     0.0234297     
     21         1      2997      2.432e+01      2.471e+01     2.0377e+00     1.8751e+00      1.130e+02     2.0338e-01     1.8282e+00     0.0234297     

     22         0      3256      1.693e+01      1.730e+01     1.1788e+00     1.0174e+00      7.871e+01     1.2180e+00     9.9784e-01     0.0152659     
     22         1      3461      1.812e+01      1.835e+01     1.3891e+00     1.7403e-01      7.916e+01     2.3668e-02     1.5894e-01     0.0152659     

     23         0      3761      1.339e+01      1.366e+01     6.5668e-01     1.1237e+00      4.826e+01     8.7103e-01     1.1127e+00     0.0083329     
     23         1      4038      1.404e+01      1.415e+01     7.7201e-01     1.0727e-01      4.858e+01     2.6653e-02     1.0065e-01     0.0083329     

     24         0      4250      1.218e+01      1.230e+01     3.7799e-01     5.0738e-01      3.207e+01     4.5346e-01     5.0410e-01     0.0047061     
     24         1      4552      1.232e+01      1.238e+01     4.4483e-01     2.8536e-02      3.213e+01     5.0875e-02     2.3198e-02     0.0047061     

     25         0      5117      1.129e+01      1.133e+01     2.1401e-01     2.5351e-01      2.203e+01     2.6279e-01     2.5259e-01     0.0025222     
     25         1      5433      1.130e+01      1.132e+01     2.3530e-01     9.9539e-03      2.202e+01     1.2221e-02     6.2892e-03     0.0025222     

     26         0      5737      1.098e+01      1.100e+01     1.5052e-01     4.1051e-02      1.876e+01     1.3521e-01     4.0513e-02     0.0018251     
     26         1      6057      1.099e+01      1.100e+01     1.7014e-01     5.4879e-03      1.876e+01     6.2224e-03     1.9457e-03     0.0018251     

     27         0      6367      1.062e+01      1.063e+01     9.1448e-02     6.9314e-02      1.504e+01     9.8520e-02     6.9141e-02     0.0010328     
     27         1      6706      1.061e+01      1.062e+01     9.8470e-02     1.2598e-02      1.503e+01     5.2695e-02     1.2374e-02     0.0010328     

     28         0      7355      1.042e+01      1.042e+01     5.0762e-02     2.9411e-02      1.216e+01     4.9309e-02     2.9354e-02     0.0004053     
     28         1      7926      1.030e+01      1.031e+01     3.8328e-02     1.6414e-02      1.204e+01     3.0582e-03     1.6358e-02     0.0004053     

     29         0      9182      1.017e+01      1.017e+01     1.8859e-02     2.2919e-02      1.085e+01     2.1837e-02     2.2906e-02     0.0001583     
     29         1      9853      1.016e+01      1.016e+01     1.4648e-02     5.1784e-04      1.084e+01     4.6193e-04     3.0069e-04     0.0001583     

     30         0     10554      1.010e+01      1.010e+01     7.0578e-03     5.3853e-03      1.037e+01     8.5051e-03     5.3785e-03     0.0000613     
     30         1     11244      1.011e+01      1.011e+01     7.8131e-03     2.8436e-04      1.037e+01     4.0177e-03     2.3637e-04     0.0000613     

     31         0     12641      1.009e+01      1.009e+01     3.2005e-03     3.0524e-04      1.025e+01     3.2980e-03     2.8847e-04     0.0000366     
     31         1     13318      1.009e+01      1.009e+01     3.5388e-03     8.7255e-05      1.025e+01     2.5273e-04     7.2477e-06     0.0000366     

     32         0     14058      1.009e+01      1.009e+01     1.9995e-03     1.5896e-04      1.018e+01     1.9967e-03     1.4768e-04     0.0000207     
     32         1     14740      1.009e+01      1.009e+01     1.9768e-03     5.0967e-05      1.018e+01     1.1244e-04     1.3945e-05     0.0000207     

     33         0     15479      1.008e+01      1.008e+01     1.0592e-03     1.5268e-04      1.012e+01     1.1332e-03     1.4939e-04     0.0000087     
     33         1     16230      1.008e+01      1.008e+01     8.0939e-04     2.1690e-05      1.012e+01     3.3665e-05     6.3384e-06     0.0000087     

     34         0     16980      1.008e+01      1.008e+01     4.4603e-04     4.8331e-05      1.009e+01     4.8003e-04     4.6891e-05     0.0000030     
     34         1     17706      1.008e+01      1.008e+01     2.6670e-04     7.8018e-06      1.009e+01     3.4434e-05     2.8654e-06     0.0000030     

     35         0     18441      1.008e+01      1.008e+01     1.2423e-04     9.7112e-06      1.009e+01     1.8659e-04     8.7023e-06     0.0000014     
     35         1     19193      1.008e+01      1.008e+01     1.2168e-04     3.3443e-06      1.009e+01     5.1013e-05     7.3464e-07     0.0000014     

     36         0     19943      1.008e+01      1.008e+01     2.8878e-04     5.9320e-06      1.008e+01     2.9779e-04     5.8471e-06     0.0000002     
     36         1     20676      1.008e+01      1.008e+01     3.9335e-05     7.2423e-07      1.008e+01     3.8548e-05     5.3824e-07     0.0000002     
