# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
   48        6.01        184.81        11.6714      0.015162     0     0
   49        6.01        190.82        11.6547      0.015329     0     0
   50        5.99        196.82        11.637      0.014624     0     0
   51        6.01        202.82        11.6063      0.014590     0     0
   52        6.04        208.86        11.5706      0.013938     0     0
   53        6.09        214.95        11.5454      0.014460     0     0
   54        6.01        220.96        11.5369      0.013766     0     0
   55        6.01        226.97        11.5069      0.013851     0     0
   56        6.01        232.98        11.4798      0.013008     0     0
   57        6.02        239.00        11.4517      0.013614     0     0
   58        6.00        245.00        11.4535      0.012837     0     0
   59        6.02        251.02        11.4269      0.012801     0     0
   60        6.00        257.02        11.3948      0.011761     0     0
   61        6.05        263.06        11.368      0.013121     0     0
   62        6.03        269.09        11.3439      0.011764     0     0
   63        6.04        275.13        11.3286      0.012630     0     0
   64        6.04        281.17        11.2983      0.011941     0     0
   65        6.05        287.22        11.2775      0.011344     0     0
   66        6.04        293.27        11.2538      0.011493     0     0
   67        6.05        299.32        11.245      0.010921     0     0
   68        6.16        305.48        11.2164      0.010813     0     0
   69        6.04        311.53        11.2015      0.010880     0     0
   70        6.09        317.62        11.1813      0.010273     0     0
   71        6.08        323.69        11.1672      0.010338     0     0
   72        6.11        329.80        11.1498      0.009947     0     0
    0        2.17        331.97        11.1509      0.010131     0    41
    1        2.07        334.04        11.1323      0.010032     0    71
    2        2.07        336.11        11.1413      0.009254     0    32
    3        2.06        338.17        11.1302      0.009359     0    44
    4        2.08        340.25        11.1151      0.009609     0    44
    5        2.05        342.30        11.1427      0.009296     0    33
    6        2.03        344.33        11.0919      0.009359     0    46
    7        2.09        346.42        11.121      0.009162     0    25
    8        2.09        348.51        11.0743      0.009206     0    34
    9        2.05        350.56        11.1081      0.009152     0    37
   10        2.09        352.65        11.0574      0.008954     0    46
   11        2.08        354.73        11.0859      0.008987     0    33
   12        2.06        356.79        11.0371      0.008863     0    39
   13        2.02        358.81        11.0726      0.008978     0    44
   14        2.06        360.87        11.0463      0.008537     0    41
   15        2.02        362.90        11.0518      0.008705     0    36
   16        2.08        364.98        11.0313      0.008374     0    40
   17        2.05        367.03        11.0591      0.009016     0    32
   18        2.01        369.04        11.0127      0.008365     0    31
   19        2.09        371.13        11.0404      0.008869     0    28
   20        2.08        373.21        11.0008      0.008174     0    33
   21        2.07        375.28        11.0236      0.008699     0    29
   22        2.06        377.34        10.9957      0.008220     0    36
   23        2.08        379.42        11.008      0.008518     0    35
   24        2.07        381.49        10.994      0.008309     0    34
   25        2.08        383.58        10.9977      0.008404     0    31
   26        2.08        385.66        10.9868      0.008257     0    32
   27        2.05        387.71        11.0017      0.008596     0    30
   28        2.04        389.75        10.9845      0.008302     0    35
   29        2.02        391.77        10.9869      0.008371     0    34
   30        2.08        393.86        10.97      0.008110     0    45
   31        2.09        395.95        10.9943      0.008654     0    29
   32        2.03        397.98        10.9518      0.008164     0    37
   33        2.09        400.06        10.9676      0.008288     0    35
   34        2.09        402.15        10.9562      0.008093     0    34
   35        2.13        404.28        10.9572      0.008161     0    37
   36        2.11        406.39        10.947      0.008001     0    34
   37        2.05        408.44        10.9698      0.008494     0    29
   38        2.03        410.47        10.9305      0.008105     0    40
   39        2.09        412.56        10.9547      0.008340     0    26
   40        2.09        414.65        10.9151      0.008242     0    34
   41        2.05        416.70        10.9447      0.008309     0    28
   42        2.08        418.78        10.9099      0.007992     0    36
   43        2.10        420.88        10.9284      0.008117     0    29
   44        2.08        422.97        10.897      0.008098     0    33
   45        2.05        425.01        10.9214      0.008106     0    32
   46        2.07        427.08        10.9014      0.007772     0    36
   47        2.06        429.15        10.9079      0.007918     0    25
   48        2.11        431.26        10.8944      0.007702     0    36
   49        2.07        433.32        10.912      0.008058     0    28
   50        2.02        435.34        10.8821      0.007857     0    33
   51        2.11        437.45        10.895      0.007834     0    28
   52        2.05        439.50        10.884      0.007656     0    30
   53        2.11        441.60        10.8849      0.007698     0    32
   54        2.10        443.70        10.8788      0.007612     0    32
   55        2.07        445.77        10.8952      0.007931     0    31
   56        2.06        447.83        10.8668      0.007824     0    36
   57        2.11        449.94        10.8792      0.007720     0    30
   58        2.10        452.04        10.8688      0.007543     0    30
   59        2.09        454.12        10.8681      0.007563     0    30
   60        2.09        456.21        10.8644      0.007511     0    32
   61        2.10        458.31        10.8779      0.007780     0    31
   62        2.09        460.40        10.8548      0.007694     0    35
   63        2.15        462.55        10.8634      0.007582     0    29
   64        2.11        464.66        10.8579      0.007491     0    32
   65        2.17        466.83        10.8551      0.007466     0    31
   66        2.12        468.95        10.8581      0.007534     0    32
   67        2.10        471.05        10.8514      0.007430     0    31
   68        2.09        473.14        10.8579      0.007567     0    32
   69        2.09        475.23        10.8454      0.007460     0    31
   70        2.11        477.34        10.8498      0.007464     0    31
   71        2.10        479.44        10.8402      0.007529     0    32
   72        2.10        481.54        10.859      0.007663     0    29
   73        2.06        483.60        10.8294      0.007754     0    34
   74        2.13        485.73        10.8413      0.007415     0    27
   75        2.08        487.81        10.8317      0.007358     0    32
   76        2.12        489.93        10.8317      0.007287     0    31
   77        2.09        492.02        10.8294      0.007306     0    33
   78        2.08        494.11        10.8357      0.007385     0    31
   79        2.09        496.20        10.825      0.007343     0    36
   80        2.09        498.29        10.8261      0.007254     0    31
   81        2.09        500.38        10.8191      0.007454     0    41
   82        2.05        502.43        10.8394      0.007509     0    31
   83        2.03        504.46        10.8051      0.007779     0    33
   84        2.09        506.55        10.8179      0.007214     0    29
   85        2.04        508.59        10.81      0.007230     0    27
   86        2.09        510.69        10.8087      0.007173     0    32
   87        2.09        512.77        10.8124      0.007165     0    31
   88        2.08        514.85        10.8063      0.007132     0    32
   89        2.10        516.95        10.8048      0.007151     0    31
   90        2.09        519.04        10.8049      0.007083     0    32
   91        2.09        521.13        10.8023      0.007108     0    31
   92        2.09        523.22        10.8027      0.007071     0    30
   93        2.08        525.30        10.8032      0.007091     0    31
   94        2.09        527.39        10.7973      0.007113     0    31
   95        2.08        529.48        10.7985      0.007037     0    30
   96        2.10        531.57        10.7943      0.007104     0    31
   97        2.08        533.65        10.7968      0.007033     0    30
   98        2.09        535.75        10.7894      0.007194     0    31
   99        2.11        537.85        10.7982      0.007081     0    30
   73        0.09        537.94        10.7982      0.007081     0    30
