# Kona Param. Contn. convergence history (opt tol = 4.772971e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      0     -----        18      2.647e+02      2.647e+02     4.7730e+00     0.0000e+00     ----------     ----------     ----------     1.0000     
     17         1      1557      2.508e+02      2.515e+02     5.3539e+00     9.9634e-01      1.165e+02     6.0664e-05     1.1303e-07     0.5563549     

     18         0      1617      2.458e+02      2.465e+02     5.6838e+00     7.4647e-01      1.426e+02     2.4368e-01     1.3737e-02     0.4567630     
     18         1      1675      2.447e+02      2.453e+02     5.5982e+00     7.4727e-01      1.432e+02     3.1255e-04     1.1467e-06     0.4567630     

     19         0      1731      2.366e+02      2.370e+02     5.7990e+00     4.8873e-01      1.709e+02     3.6279e-01     2.0683e-02     0.3487852     
     19         1      1782      2.340e+02      2.345e+02     5.7360e+00     5.0981e-01      1.726e+02     5.7860e-04     2.0063e-05     0.3487852     

     20         0      1839      2.252e+02      2.256e+02     5.7834e+00     3.7592e-01      1.897e+02     2.2396e-01     7.7275e-03     0.2808903     
     20         1      1904      2.231e+02      2.235e+02     5.7676e+00     3.8513e-01      1.912e+02     2.2511e-04     8.1362e-06     0.2808903     

     21         0      1968      2.128e+02      2.132e+02     5.7685e+00     2.9795e-01      2.037e+02     1.9116e-01     4.1794e-03     0.2292214     
     21         1      2040      2.106e+02      2.109e+02     5.7598e+00     3.0302e-01      2.055e+02     3.0616e-04     1.1146e-05     0.2292214     

     22         0      2110      1.991e+02      1.993e+02     5.7317e+00     2.4523e-01      2.143e+02     1.5787e-01     2.4882e-03     0.1900265     
     22         1      2182      1.969e+02      1.971e+02     5.7250e+00     2.4808e-01      2.161e+02     3.7684e-04     1.5355e-05     0.1900265     

     23         0      2252      1.840e+02      1.842e+02     5.6715e+00     2.0767e-01      2.223e+02     1.3501e-01     1.9581e-03     0.1591219     
     23         1      2346      1.817e+02      1.819e+02     5.6645e+00     2.0951e-01      2.242e+02     4.7741e-04     2.1851e-05     0.1591219     

     24         0      2423      1.674e+02      1.676e+02     5.5825e+00     1.8047e-01      2.280e+02     1.1652e-01     2.0327e-03     0.1341330     
     24         1      2532      1.651e+02      1.653e+02     5.5740e+00     1.8182e-01      2.299e+02     6.0635e-04     3.2821e-05     0.1341330     

     25         0      2617      1.492e+02      1.494e+02     5.4546e+00     1.6055e-01      2.313e+02     1.0193e-01     2.7373e-03     0.1133247     
     25         1      2739      1.469e+02      1.472e+02     5.4435e+00     1.6166e-01      2.332e+02     7.8806e-04     5.2424e-05     0.1133247     

     26         0      2848      1.292e+02      1.294e+02     5.2693e+00     1.4597e-01      2.317e+02     9.1130e-02     4.7803e-03     0.0953720     
     26         1      2987      1.270e+02      1.272e+02     5.2540e+00     1.4689e-01      2.335e+02     1.0657e-03     8.8073e-05     0.0953720     

     27         0      3103      1.068e+02      1.070e+02     4.9900e+00     1.3559e-01      2.277e+02     8.6831e-02     1.1004e-02     0.0790510     
     27         1      3259      1.049e+02      1.051e+02     4.9679e+00     1.3594e-01      2.291e+02     1.4127e-03     1.6157e-04     0.0790510     

     28         0      3387      8.094e+01      8.117e+01     4.5274e+00     1.3281e-01      2.152e+02     1.0224e-01     3.7058e-02     0.0627863     
     28         1      3546      7.955e+01      7.979e+01     4.4933e+00     1.2691e-01      2.160e+02     1.6843e-03     2.4600e-04     0.0627863     

     29         0      3710      4.610e+01      4.639e+01     3.5188e+00     3.6578e-01      1.764e+02     2.3671e-01     3.3109e-01     0.0420658     
     29         1      3890      4.725e+01      4.753e+01     3.4634e+00     1.1235e-01      1.761e+02     3.3929e-03     2.0368e-03     0.0420658     

     30         0      4074      1.302e+01      1.408e+01     1.5414e+00     8.0522e+00      8.974e+01     1.0548e+00     7.9031e+00     0.0182465     
     30         1      4271      1.308e+01      1.408e+01     1.5371e+00     7.9421e+00      8.971e+01     1.0422e+00     7.7952e+00     0.0182465     
     30         2      4469      1.308e+01      1.408e+01     1.5371e+00     7.9416e+00      8.971e+01     1.0422e+00     7.7946e+00     0.0182465     

     31         0      4876      1.256e+01      1.451e+01     1.1015e+00     7.7883e+00      1.451e+01     1.1015e+00     7.7883e+00     0.0000000     
     31         1      5080      1.385e+01      1.447e+01     9.0236e-01     5.6019e+00      1.447e+01     9.0236e-01     5.6019e+00     0.0000000     
     31         2      5277      1.439e+01      1.437e+01     8.3015e-01     4.7832e+00      1.437e+01     8.3015e-01     4.7832e+00     0.0000000     
