# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
   72        23.61        1214.49        13.0108      0.010926     0     0
   73        23.62        1238.12        13.0247      0.009234     0     0
   74        23.89        1262.00        12.9648      0.010069     0     0
   75        23.90        1285.90        12.9476      0.009446     0     0
   76        24.72        1310.62        12.9037      0.009856     0     0
   77        24.56        1335.18        12.8742      0.010150     0     0
   78        23.82        1359.00        12.8519      0.009923     0     0
   79        23.53        1382.53        12.8622      0.008759     0     0
   80        23.64        1406.17        12.8056      0.010000     0     0
   81        23.63        1429.80        12.7972      0.009545     0     0
   82        23.79        1453.59        12.7956      0.008646     0     0
   83        23.75        1477.33        12.741      0.009747     0     0
   84        23.85        1501.18        12.7236      0.009487     0     0
   85        23.85        1525.04        12.7325      0.008208     0     0
   86        24.89        1549.93        12.6688      0.009909     0     0
   87        24.26        1574.19        12.6551      0.009510     0     0
   88        23.91        1598.10        12.664      0.008408     0     0
   89        24.34        1622.43        12.641      0.008601     0     0
   90        24.67        1647.10        12.63      0.008316     0     0
   91        23.74        1670.84        12.6055      0.008183     0     0
   92        23.46        1694.30        12.5903      0.007228     0     0
   93        23.59        1717.90        12.5124      0.009764     0     0
   94        23.85        1741.75        12.5216      0.008553     0     0
   95        23.86        1765.61        12.509      0.008461     0     0
   96        23.63        1789.24        12.505      0.007939     0     0
   97        23.58        1812.82        12.4772      0.008494     0     0
   98        23.42        1836.24        12.4835      0.007502     0     0
   99        23.82        1860.06        12.4347      0.008937     0     0
  100        23.75        1883.80        12.4188      0.008751     0     0
  101        23.75        1907.55        12.4251      0.007858     0     0
  102        23.57        1931.12        12.4012      0.008388     0     0
  103        23.49        1954.61        12.4093      0.007519     0     0
  104        23.75        1978.37        12.3731      0.008424     0     0
  105        23.65        2002.01        12.3607      0.008302     0     0
  106        23.58        2025.59        12.3621      0.007553     0     0
  107        23.69        2049.28        12.3346      0.008332     0     0
  108        23.72        2073.00        12.3283      0.008073     0     0
  109        23.48        2096.48        12.3363      0.007041     0     0
  110        23.63        2120.11        12.3029      0.007962     0     0
  111        23.74        2143.86        12.2865      0.008114     0     0
  112        23.76        2167.62        12.2657      0.008038     0     0
  113        23.74        2191.35        12.2493      0.007907     0     0
  114        23.78        2215.14        12.2363      0.007849     0     0
  115        23.44        2238.58        12.2461      0.006861     0     0
  116        23.89        2262.47        12.2078      0.007998     0     0
  117        23.71        2286.18        12.1949      0.007740     0     0
  118        23.73        2309.91        12.1944      0.007297     0     0
  119        23.62        2333.54        12.1797      0.007641     0     0
  120        23.60        2357.13        12.1869      0.006855     0     0
  121        23.72        2380.85        12.1524      0.007938     0     0
  122        23.63        2404.48        12.1434      0.007577     0     0
  123        23.57        2428.04        12.143      0.007252     0     0
  124        23.66        2451.70        12.1344      0.007312     0     0
  125        23.87        2475.57        12.1327      0.007010     0     0
  126        23.92        2499.49        12.117      0.007309     0     0
  127        23.91        2523.40        12.0929      0.007789     0     0
  128        23.97        2547.37        12.0884      0.007204     0     0
  129        23.73        2571.11        12.0872      0.007058     0     0
  130        23.79        2594.90        12.0721      0.007417     0     0
  131        23.87        2618.77        12.059      0.007479     0     0
  132        23.97        2642.74        12.041      0.007564     0     0
  133        23.95        2666.69        12.0355      0.007303     0     0
  134        24.10        2690.79        12.0341      0.006978     0     0
  135        24.64        2715.42        12.0257      0.007149     0     0
  136        24.11        2739.53        12.0305      0.006537     0     0
  137        23.65        2763.18        12.0105      0.007205     0     0
  138        23.99        2787.18        11.9906      0.007370     0     0
  139        24.11        2811.29        11.9816      0.007345     0     0
  140        24.25        2835.53        11.9756      0.007044     0     0
  141        24.17        2859.70        11.9655      0.007211     0     0
  142        23.97        2883.67        11.9563      0.007101     0     0
  143        25.03        2908.71        11.9502      0.007069     0     0
    0        8.58        2917.29        11.947      0.007146     0    80
    1        8.24        2925.53        11.9431      0.007025     0    79
    2        8.29        2933.81        11.9478      0.006691     0    78
    3        8.26        2942.07        11.9336      0.007125     0    76
    4        8.28        2950.35        11.9367      0.006850     0    76
    5        8.31        2958.66        11.9259      0.007169     0    80
    6        8.21        2966.88        11.9412      0.006271     0    76
    7        8.30        2975.17        11.9112      0.007406     0    79
    8        8.27        2983.44        11.9161      0.007033     0    77
    9        8.19        2991.63        11.9094      0.007178     0    81
   10        8.25        2999.88        11.9238      0.006327     0    76
   11        8.23        3008.11        11.9015      0.007159     0    79
   12        8.34        3016.45        11.9042      0.006915     0    75
   13        8.30        3024.75        11.8979      0.007050     0    79
   14        8.20        3032.95        11.9105      0.006306     0    75
   15        8.17        3041.12        11.8857      0.007226     0    76
   16        8.30        3049.42        11.899      0.006433     0    74
   17        8.21        3057.63        11.8724      0.007440     0    81
   18        8.07        3065.70        11.8973      0.005969     0    78
   19        8.04        3073.74        11.8803      0.006669     0    73
   20        8.18        3081.91        11.8696      0.006926     0    73
   21        8.13        3090.04        11.8809      0.006283     0    81
   22        8.28        3098.32        11.865      0.006851     0    73
   23        8.23        3106.55        11.8711      0.006464     0    75
   24        8.29        3114.84        11.8555      0.007018     0    74
   25        8.17        3123.01        11.8764      0.005853     0    75
   26        8.09        3131.10        11.8468      0.006970     0    76
   27        8.20        3139.30        11.8423      0.007110     0    77
   28        8.12        3147.42        11.8608      0.006000     0    74
   29        8.34        3155.76        11.8279      0.007295     0    77
   30        8.12        3163.88        11.8414      0.006473     0    72
   31        8.03        3171.92        11.8242      0.007164     0    77
   32        8.06        3179.98        11.8568      0.005244     0    73
   33        8.01        3187.99        11.8253      0.006484     0    74
   34        8.05        3196.04        11.8269      0.006261     0    75
   35        8.29        3204.33        11.8193      0.006530     0    75
   36        8.66        3212.99        11.8219      0.006276     0    74
   37        8.40        3221.39        11.8202      0.006270     0    74
   38        8.44        3229.83        11.8115      0.006550     0    78
   39        8.26        3238.09        11.8196      0.006063     0    75
   40        8.26        3246.35        11.8008      0.006775     0    76
   41        8.10        3254.45        11.8261      0.005349     0    72
   42        8.05        3262.50        11.7941      0.006550     0    72
   43        8.21        3270.72        11.8001      0.006179     0    74
   44        8.23        3278.95        11.7905      0.006468     0    73
   45        8.21        3287.16        11.8017      0.005834     0    72
   46        8.26        3295.42        11.7812      0.006586     0    73
   47        8.25        3303.67        11.7821      0.006489     0    75
   48        8.28        3311.95        11.787      0.006076     0    71
   49        8.25        3320.20        11.7793      0.006380     0    75
  144        0.36        3320.56        11.7793      0.006380     0    75
